ACWI,TLT
-0.0156913055256784,0.00355199217532842
0.0266095887121574,-0.0206518675450731
0.0109955467759244,0.00212694912513012
0.00564700007313324,0.00222846265738674
-0.000582670288238774,0.00907467070312862
0.00581170237461581,-0.00526594177453887
0.00616215493034522,-0.00349071282886193
-0.0187972055114067,0.0103310609058642
0,-0.00336169766572958
-0.0159718973751977,0.0067121321730248
0.00396741144976653,-0.00587062763918134
0.00276795757105797,-0.0124842956562228
0.0135309175944669,-0.00984279003326805
0.0133502734255875,-0.00172176585721751
0.0108956388938717,-0.000861995885280464
0.00455239180730027,0.00398045552154791
-0.00912552984333104,0.00342979647517705
0.00247975454256677,-0.0033224140478767
0.000380888443964889,-0.00851712233378432
0.00399131766365146,-0.005863855597247
0.0081232201481618,0.00304479119618417
-0.0115433318141398,0.00379299812968448
0.0134230029068014,0.00711367163229149
-0.00300921511981844,-0.00355051028897169
0.00619658393552225,-0.0126906434770167
0.00280403079086389,0
0.00669771081177206,-0.00723057127972293
-0.0168291468779409,0.00427889625379674
0.00338856327241777,0.00893746902031989
-0.00433185619873866,0.00368240783436935
0.010140949169493,-0.00151465342368784
0.00112047391757608,-0.0109957249743315
0.00223711743157562,0.000437790485212197
0.0105585807879867,0.00904098340984572
0.0084404002815468,-0.00412914731904746
-0.000365505450242942,0.00130579724289692
-0.00991927547374738,0.00520612187762382
-0.00685376288109252,0.000216296841312413
0.00148591837942025,-0.0118588815876768
-0.0157130082274479,0.00436818318053511
0.00770028860626448,-0.00677889238608476
-0.000187148214365607,-0.0089262281754845
0.00615619580437299,-0.00722098233908586
-0.00111651246333633,0.0065566310776255
-0.00766287001387811,0.000221555790673733
-0.00244202377923219,0.00717237719118735
-0.0102079734180198,-0.00894586091854244
0.0212433453329273,-0.00600870754036542
-0.0267687649760924,0.0128633804977909
-0.00613263119705199,0
-0.00985233782803618,-0.00652192624365711
-0.0121095023850373,-0.00233164029105382
0.000589309122569937,-0.0100548444335606
0.00685005699433372,-0.00213561382450678
0.00660966926276352,0.000224984731215905
-0.000193821070642475,0.002022930630317
-0.00719635390057016,0.00838509024442313
-0.0133623586419378,-0.00591815447941535
-0.00714715406871536,0.00580679071619361
0.00338144499091886,0.0021133698315321
-0.00997813095919664,0.00664452587673825
0.0107721150159787,0.000441413778948352
-0.0253178506803313,0.00670738247664904
0.00182982979927315,0.0116578069915585
0.0038519790379401,0.000216577965711728
-0.00771885321263222,-0.00597400821471972
-0.0158260511411465,0.00521565600367602
-0.004151983598502,-0.0021698712236784
0.00394474985991788,0.00455135348413904
-0.002905156507647,0.00646622031965993
-0.00228858132749599,0.00439470850569368
-0.00333820157190701,-0.000106980441246129
-0.00734137496957121,-0.0143282191693848
-0.00400799237003913,0.00875063691383105
-0.0104112631258562,-0.000322723672382175
0.00956539894446573,-0.0182415510180238
0.0132396817832126,-0.005163441439759
0.00083466408782229,-0.00375197936609428
0.0043709695740457,0.00386214111533256
-0.000415464426931855,-0.00496831906720985
0.0134146622557951,-0.00199424294458517
-0.0213413008363705,0.00971208248588074
-0.000209410857555437,-0.0100448291996491
-0.0120115975912181,0.0100448291996491
0.0111733554108677,-0.00407201068625795
0.00585283398199676,0.000991968550938971
-0.00250415263774961,0.00986635444358708
-0.0117698158649913,-0.00141910677238144
-0.0101998238233891,-0.00229670447452435
0.0161020878138158,-0.00747338671886233
0.0112853255510537,-0.00409001560546773
-0.0193039601540885,0.016151548506647
0.0111662126716334,0.00272109011436061
0.00146550210921914,-0.00961122776764256
-0.00777067721260805,0.00928510090604817
-0.00486103756824452,-0.00348545925275356
0.000847118104306599,0.00641686186663026
-0.00403017704390285,0.00863566524923431
-0.00918123911936863,0.00396892703888163
-0.012519006957358,-0.00386142920421229
0.00584734640781015,0.00279024119623816
0.0100977849145125,-0.00182352608028857
0.00341442610509013,-0.000644372895247436
-0.0169731671542452,0.00994182420796896
0.00475568135642535,0.000850549783431021
0.00709150564313354,0.00169909423079151
0.0123431662673639,0.000106117830634744
-0.00466393479832794,-0.00446577883857113
-0.0136930510800135,0.00563208981745511
-0.0138830735410371,0.00422961292256296
-0.0267863077485173,0.00798745344349783
-0.00382147630653229,-0.00052348487457099
0.0107527812089794,0.00418054429101744
-0.0291645152629734,0.00985950161328741
0.0148016254032792,-0.00621568828064412
-0.000678408024556987,-0.000519755230307339
0.0116934200812784,-0.0129763001840564
-0.0483208056017177,0.03192636639554
0.00724728773604344,-0.000204026563393356
-0.0440494597118972,0.00498751982121704
0.0386775084687576,-0.0147286574315588
0.0542397916874564,-0.0322507456749079
-0.0215255596134889,-0.000106445338409422
-0.0217674030235755,-0.00383878286549244
-0.000463314260769288,0.00437081513247684
0.0233633312620851,-0.00202313266636534
-0.00522074845103537,0.00722178485216496
-0.0982045925373867,0.0286851479988588
0.0359999189058007,-0.0246720761970964
0.00410872285434971,0.00944097586813886
-0.0428742150157708,0.0080071583129806
-0.0182932237800322,0.00876518583201857
-0.052643733485422,0.0180093044196399
-0.0456195634665346,-0.00302964704546493
-0.0217337218172826,-0.0144664890513431
-0.0641724404464577,-0.00845017104991186
-0.0218144790268346,-0.00706203293951813
0.117012608377827,-0.0129020066248131
-0.00646704176524082,-0.00646086666697787
-0.100202270310564,0.00951785434671937
0.0379366892440407,-0.00517075489981167
-0.0160391573567598,-0.00690054119479289
0.056056170806706,0.00795802362217835
-0.0436261225278911,0.00527038202694019
-0.0757083801443348,0.0200870598027887
0.00615581493933171,0.00739140612234213
-0.0445838564237082,-0.0106941202839552
-0.0491448386555686,0.000723398910337458
0.101450795197672,-0.0146732810503236
0.0162139404097506,-0.00504463203115702
0.0462189481424589,-0.00910252453218607
0.0143500088350561,-0.0130567050586308
-0.00565557782486881,-0.00129355139293974
0.0526208100016841,0.0185942298929715
-0.0541144394501134,0.0117883984481821
-0.0677124770673854,-0.00724605378341181
0.0483940565136711,-0.00655596214270471
-0.0104167651193241,0.00486823986443152
-0.0262106129248254,0.00295170757735441
-0.0562475431462719,0.0064005318805771
0.0678774351612708,-0.0242429795980961
-0.0532689238500756,0.0196303029613993
-0.0112695972874954,0.00440342692065876
-0.00937718491641659,0.0127854075944773
-0.0549836040780796,0.0252920204242759
-0.0684089715448715,0.0503713916299242
0.0576869516735834,-0.0145650237912625
0.0704052397551136,-0.0157668706552832
0.00133865508697095,0.0289903899445783
0.0244478573138442,0.00134150450196735
0.00325840571241676,0.0122771078688988
-0.0883727006682951,0.0342168026529297
0.0471982333493526,0.0038317551362681
0.011124332623258,0.00281880216554509
-0.0182684038720558,0.0195124276820451
0.0165908582161562,-0.0163393494334185
0.0395047698994868,-0.00217475159867497
-0.0120150473156855,0.0195820533989544
0.0270722345083212,-0.00240456671439127
-0.0102270499107302,0.00195974779020425
0.00608490388427851,0
-0.00544262839156051,0.0113265413625578
0.055266087200279,0.0244242948229951
-0.0051773581062613,0.0267722160296326
-0.036378955669659,0.0207659541166896
0.00126585191094453,0.00106391337943457
-0.0152967115169371,-0.00771826176850876
-0.0135792608778798,-0.00131966392048355
0.00745913785358443,-0.00214824614268849
0.00740384963586571,0.00330307086701875
-0.00611230900319049,-0.00454454857608333
0.0295682105577799,0.00947875647200736
0.0155426848565896,-0.0211407090047597
0.0216637887235671,-0.0254574633661884
-0.00453794530051166,-0.0261225131418614
0.0126546424162366,-0.0101082559741581
-0.0279314444678827,0.00391357290583905
0.000615588135923773,-0.00079928930724904
-0.0261860397024054,0.00150921771865686
-0.0233274530696486,0.0103252750148215
-0.0100731789260862,0.00105295831202401
-0.0342169460686952,0.0163539213493698
0.00505646176705854,0.00163795729332605
0.00803754406956792,-0.0155391233042019
-0.0693979947409718,-0.000175030819422162
0.0433786023921958,-0.0320987829493689
-0.0235548957638079,-0.0194340066613279
0.00454622778305502,-0.00786202505871358
0.0124828461541631,-0.00876709990274183
0.0157267885630783,0.0232407304106443
0.0353252779752649,-0.0253037583550455
-0.0428159263541366,-0.0232667723673208
-0.0182795463564247,-0.0031756926862041
-0.00139320844986068,0.0156835900436763
0.0200144677351024,-0.0241045153621231
0.00238866157237272,-0.00350536504067378
0.0115216506658689,0.000877531070695881
0.0265972872185696,-0.0031234744031563
0.000655967813413927,0.00322094685917929
-0.046988496326994,0.0214978705165523
0.00650800481060454,0.0128875149185168
0.00204636717439399,-0.00945991359518317
-0.0126866381746824,-0.0269739442716519
-0.0487901345522168,0.0306739569759102
-0.00690788179664637,-0.00855926809369922
-0.00805862646175326,-0.0171471191063564
-0.0125834431237593,0.00966938512000048
-0.033323835927606,0.00919545852509529
0.0359275083759196,-0.00104937394369919
-0.0168575173121344,-0.0116163080153546
-0.00910821387162208,-0.0105810465841252
-0.0111175769503831,-0.00577446157214734
-0.0575213378583408,0.0136481115667664
-0.00409167441498148,-0.00670330831596289
0.0393942194877814,-0.00459180713415197
-0.0410355414962393,0.027430697204232
-0.00205554624488924,-0.00669151664373402
-0.015343404276682,-0.00586794622616971
0.0611898447916168,-0.0193859055613785
0.00431452732431703,0.0107622449883582
0.0334840151928448,0.0047570388109186
0.00566144630408072,-0.00504901193572316
0.0052552445592986,-0.0158951807656011
0.0298750368537042,-0.0054544991359311
0.0212123769324122,0.0371877641438925
-0.00606603368814795,0.00124476725708611
-0.0162370790921105,-0.00556571666237016
0.0736141777177055,-0.00869824319031753
-0.0274083351445871,0.00946778758919464
0.0127697654834069,-0.0135529812768178
0.0217104660016871,0.0115317179336021
-0.0306667859906216,0.00739141016847622
-0.0388055886660164,0.00381827050651484
0.0188853178966553,0.00712017064667858
0.0233745188370933,0.00622412096476843
0.039220708094001,-0.0122968162884103
0.00858375125869104,-0.0206748221736897
-0.0102429265747981,-0.00428427927705322
-0.0228427901494395,0.00253381390109197
0.0101420489977122,0.00881834935671044
0.0337333726398859,-0.0126215564043868
0.0148485326957379,0.00914227768334364
-0.0135485352772884,0.00521438906828298
0.00550602747925311,-0.00173511034723983
0.0141118616152607,-0.00794269655552515
-0.00255101938668645,-0.0110498840006565
-0.0417270040059279,0.0150290811114626
0.0197764675794243,-0.00992898887647087
-0.00720603561313382,-0.00608384515616578
0.0185642750748229,-9.84510703672115E-05
0.0201252939085572,-0.0100910696335932
-0.0178690577963909,0.00426651741933171
-0.00257898031353587,-0.016471563202054
0.0229748847381055,-0.00889700798279414
0.00785549975198752,-0.00396845479951935
0.00561800166860316,-0.00993912796547303
0.0450334535255186,0.00328981167808795
-0.00746606411037831,-0.0012324408245652
0.0210596269291026,-0.00236633402524511
-0.0156784390239149,-0.0247158181483256
0.031981605566326,0.0024255572670544
-0.0239637319202815,0.0141193419217878
0.00501544543453569,0.00362824711056753
-0.0322993986216007,0.0108064967854329
0.00967943678055505,0.00388228163619964
-0.0072508376797642,-0.000305938294197894
0.0339823880673968,-0.0156253620210531
0.00409475258513625,-0.00529783101754688
0.00291467097554055,0.0104647332570256
-0.013183163241731,-0.0254710516410608
0.00294459802919089,-0.0111638291805818
0.0215250223438535,-0.0151901226272511
-0.0168315594702189,-0.0178527810120706
0.0130835063549317,0.0143730071143162
0.0194514234307213,0.0254893092078383
0.0226869098656941,-0.0332536515243129
0.000830416083620555,0.00536493866947652
-0.0195591812884168,0.00934688459389665
0.00870918215288352,-0.0208785378135055
-0.00561013435179225,-0.00765100433577004
-0.0014074383068543,-0.00256334196028885
0.0100897887160172,-0.0001116247563413
-0.00139526283767433,-0.0158616973674155
0.0127637435560981,0.0110510340287924
-0.0013794797580835,0.00893165538455509
-0.032265430707545,0.00896268858457283
-0.0129145365546686,0.0172550075132012
-0.00405208637623034,-0.00564609839832109
0.00260681258648621,-0.0152507145947887
0.00548100700411291,0.013616170586972
-0.0303760827750685,0.00965980669265054
-0.00416046315728869,0.0117047922919031
0.00475342068738494,-0.0100858666598134
0.0260362623930592,0.0181667414934505
-0.00318150978191767,0.00169290100272512
0.0072160797091958,0.00147905181483043
-0.00808548357118211,-0.00169047752386309
0.0135350489854154,-0.00519479418738023
-0.0307894652019005,0.00233571838857927
-0.00088542410363246,-0.0019106289607711
-0.0202810509387157,0.00667125092166998
-0.00271534807127694,0.0183011643824047
0.00872319939213551,-0.0119886923014372
-0.00842106568288115,0.00918687820928632
0.0167718087973934,-0.00562736894791538
0.00798704055315991,-0.0167557949290442
0.0350304423234049,-0.0260537740806939
0.00821642531996503,0.0107405195445915
0,-0.0155514018368512
0.0192824877355271,0.00524709729584494
0.00441867173040711,0.0197556140430528
-0.00358871514888959,-0.00901975359805629
0.0243147998457598,-0.0185069176819725
0.0043091866042575,0.00482292740434964
0.00268390628645632,-0.0115480571887723
-0.00591402842516198,0.00881057934070562
-0.00757781091700771,0.00546748236458861
0.0196374708479294,0.0140771471706396
0.00531352886847003,0.0192753700260973
0.0235674091335882,-0.0186304429976056
-0.00233191333003768,-0.00798362072758874
-0.00285753184191329,-0.0150608242109538
-0.0067867220858373,0.00340301721939529
0.00756692220482247,-0.00836366870692373
-0.00756692220482247,0.0124102946808931
-0.00894507807455414,0.0115030844203954
0.0112995631829071,-0.0107393541684111
0.0116899825357653,0.0140785888288608
-0.00908041751318756,0.00386391612453263
-0.0323120641843881,0.014674921682353
0.0115082304722747,-0.00582292726854661
0.0111141170168874,0.00824789260446934
0.00968971669522611,0.00818042099130789
0.0198690699522568,-0.0207912220196524
0,0.0179671351643114
0.00433402799480209,0.00564030016342532
-0.0033125540632053,0.00457233275129454
0.0033125540632053,-0.00394761846586089
0,0.00456956280880494
-0.0115135147129548,0.000932073368770325
-0.0213271979110359,-0.00560575460137702
0.000788300633550954,0.0144690572002348
0.00810995603131826,-0.00617538474502055
0.0139716918616277,-0.0171816745947355
0.0158046306257535,-0.00706193363261498
0.00981508782096885,-0.00116421254236609
0.0112067106183824,0.0182586171778754
-0.00123898504920383,0.00549593121560132
0.00222901238768625,-0.0099772092486905
0.00395071284500048,-0.00513114764472089
0.0180712573460058,0.00178316689172764
-0.00290836199234201,0.0124976066543629
0.00121283790726157,-0.00894070399501246
-0.00852101242438197,0.00229478784755521
0.0116675977734433,0.00208156761703826
-0.0116675977734433,0.00301065281368729
-0.0108162912446708,0.00289824007372186
-0.00520380524706487,0.0126330785619535
0.0128365241945434,0.00873893359768019
