ACWI,SCZ
-0.0309465672248574,-0.0247344324677607
-0.00492301174572152,0.00291174279499895
-0.023721480229125,-0.00824321223258373
0.019393731854481,0.0114874501156574
-0.0148557106789848,-0.011142680404201
0.00364071591750559,0.00994865561715219
0.0122058523254731,0.00934346794284746
0.00666258998355485,0.00774804436543075
-0.00270904270078542,0.00451997862737663
-0.00544010745956047,0.00599503235868415
-0.00946696297743621,-0.00666332144913984
-0.0138628362778634,-0.0238489723895778
0.00468438046348041,-0.00154169345980382
-0.0187421979577653,-0.0118998116145548
0.000514679847470667,-0.00277970729534704
0.0108745203355225,0.00866106235136321
0.0157801678546718,0.0169307451145118
-0.00351316283568615,-0.00101800776941197
0.00451468812978551,0.00135711352498635
0.00747944765170594,0.00961626440468244
-0.00760451186661459,-0.00420628186798311
0.016383631174846,0.0170515737982244
-0.0107681308471905,-0.00782101018244941
0.0135955434393358,0.0059960307034439
0.00806953461540427,0.00695018794463831
0.0084879488359233,0.00919247071565899
0.011644105119033,0.00570263825040929
-0.00670577946042705,-0.0135766870438401
-0.00481756337486949,0.000493929029476981
-0.00520488128297636,-0.012089234581584
0.0006065565587976,0
-0.00987268152666054,-0.00350495362171532
0.00476568866796878,0.00350495362171532
-0.00244107221786383,0.00282835510467283
0.00317221483365149,0.000166162244441992
0.00425462388733155,0.00265427902331439
-0.0170044998021339,-0.0216034678587
-0.00333689081065014,-0.0069651152047232
-0.0324597864975855,-0.0323977909374609
0.00789715936882285,0.00474309984222554
-0.00866468607912729,-0.00192966656299909
0.0109457706510971,0.00490452513249995
0.018187983037774,0.0241683007716746
0.0209110275527831,0.00950605630721135
0.0201247757985001,0.0253558285607731
0.00131148287473248,0.00213905583710705
0.014431303297779,0.0285177838318793
-0.000822413174989656,-0.00159869698863435
0.00831044840299899,0.00574348433676253
-0.0108996132899675,-0.0140982961051837
0.0133444492868753,0.017750535827358
0.0122502118278431,0.0135392591538084
-0.00241503296336632,-0.00438807468468294
-0.00844077072932326,-0.002358641124931
0.00509608250472482,0.00502513138622707
-0.00242899997155988,0.00686856634719391
0.00369899509768601,0.00264116015550631
0.0147743732585974,0.0120298552366211
-0.00102367451302321,-0.0046097660505664
0.00612664607451663,0.00767110232533508
-0.0122910594468859,-0.0171102534197418
0.0140991289831867,0.025329491612629
0.00203023197962171,-0.00303635546593206
0.00168873132832559,0.00681879428039522
0.00873562248299464,0.00602232343996789
-0.00234439496362615,-0.0102595993248755
0.00345883255396284,0.0024234491049917
-0.00704185833217252,0.00151169307066201
0.00268845084678926,-0.00196563542108308
-0.0025762626806749,-0.00227292359852349
-0.0107122246994003,0.00136442023860983
0.0126170733196691,0.0130936496462262
0.00245976437414175,0.00328409352813441
0.00712142066167143,0.00934524155301286
-0.00455636349002386,-0.00429091289551753
-0.00636908909409861,-0.0107335735483591
-0.00168285818257807,-0.00315243193113535
0.00470490165744408,0.0140341929937566
0.0012284915952181,0.00488061076009938
0.00656401064384404,0.00426943480747433
0.00199402197745613,0.00819313392380927
0.00331458755211678,0.00160152344431896
0.00066156752857971,-0.00568969949925613
-0.00552670792462084,0.00219220442271162
0.0102553723544343,0.0134853098924479
0.0055796011691891,0.0124527870664863
0.0104190116727469,-0.00256374300434281
0.00881441450106646,0.00724684531115472
-0.00881441450106646,-0.0165599222574775
0.00355655062828664,0.00702861478751249
0.000645355886925714,-0.00114419110237041
0.00150407620635029,0.00414139720805462
-0.0105764352889635,-0.0158003644871183
0.0092873305193466,0.00951021069227576
0.0123920360958811,0.010840136105541
0.000212278587893522,0.00141761404845031
-0.00468138371075533,-0.00625261122866494
0.00330056398117851,-0.00485859728997617
-0.00308725333075,0.00314647322612771
-0.0249378444319079,-0.0247211592228247
0.00838187707023685,0.0125092629068968
-0.0198156085161054,-0.0158815022088445
0.0168845242035891,0.0122611956133811
0.0126399148203564,0.0151180335845513
0.00171614365298822,0.00185591101506333
0.00683543629522276,0.00213723131782295
0.00573129280984119,0.0106180650351915
0.00748592355451105,0.00771548224608765
0.00199383501759165,0.00487916351708329
0.00020968838799007,-0.00543830411242219
0.00491394777352472,0.00696672768133144
0.00478618226958272,0.00526250885774804
0.00186664278743365,0.00550967665504309
-0.00197039019948431,-0.00910733010765075
-0.00697953924297146,-0.0107310155480587
0.00177553092828653,0.006006867091088
-0.0103845848793425,-0.000836076231029104
0.000737890143823528,-0.000139325388820666
0.00567340547196338,0.00763833189757701
-0.0223538169118527,-0.0191359298751213
-0.00893193141247117,-0.0100632514009433
0.0227634433458253,0.0194674633589838
-0.00646634591401352,-0.00462091176965451
-0.0110143741536692,-0.00548871109794913
-0.0144043411539876,-0.0109260297872504
0.0139741312557167,0.00242259897876629
-0.00886013037139044,-0.00370743519296735
0.0168957444823441,0.0162951039324453
0.00447187901458523,0.00406762476065836
0.0128775396629788,0.0103050327001624
-0.0018895691990819,0.00318145853273855
0.00534454654744643,0.00234496503764881
-0.000104542841069311,0.00412478825232832
0.00292244009720122,0.00383465831349206
-0.0135356274829199,-0.00947617361338882
0.000739212159221125,0.00577874705507941
0.00505419335742552,0.0004114776794788
-0.0114081923012019,-0.0182678720445608
-0.00832092273857654,-0.00532135766591768
0.00448908598993114,0.00629852946789189
0.0164996360811465,0.0148191857333968
-0.0023104528014084,-0.00855997377219708
-0.00157838225139351,-0.00138762480901722
0.00199886911849756,-0.00250243859156551
0.0129478456850514,0.0160180681303581
0.0110395725577099,0.0145511467567072
-0.0011293118774276,-0.00881423477586374
-0.00164486550874354,0.00556882474279696
0.0061544810510501,0.00378530632698748
0.00448937017463624,0.00229123585168001
-0.00275247912296095,-0.00648294709254138
0.00468479409529721,0.0095746002778645
-0.000609793280059279,0.00147523136457473
0.00941064671296932,0.00614563150575975
0.00392018783445369,0.00703432153618788
-0.00412168131526158,-0.000132294640640573
-0.0107353429378927,-0.0180184853190948
0.00881958925418314,0.00510475665783261
-0.00607410713806367,-0.00295214371618791
0.0108065452020698,0.0125535141975011
0.00210726161974595,0.00437002395411756
-0.00040105188881423,-0.00370663352504153
0.0016031670160892,0.00132536100394809
0.00240005608372051,-0.000132487401637071
-0.00933226662514031,-0.012396031220189
0.00392413223047861,0.0104070160229712
-0.00948450693339087,-0.0155165774806889
0.00364299746616847,0.00979286567114457
0.00714611352421102,0.00253309660554724
0.0089856987116681,0.0146721372126812
-0.009888687154743,-0.00816872480773245
-0.0082653395736676,-0.0121116280971076
-0.0208639278226128,-0.0241236628142323
0.00802885184863467,0.00642651021484042
0.0156650634336462,0.0160889674725766
-0.00151509068183042,-0.00335863831811878
-0.00273289949582267,0.00443104904678293
-0.00467344864061658,-0.00618197218638183
0.0114414743778628,0.0151183195197362
-0.00110803948542237,-0.000796992066185887
0.00783056681219474,0.0054337639780826
0,0.000528452522492451
0.0023971032885628,0.000264222332838848
0.00109677076012282,0.00211076640802421
0.00298510720927059,0.0032892603701713
0.0032733434282699,0.0052404356305864
0.00108866226541959,0.00326136880275829
-0.00525663293585055,-0.00863309516372635
0.00920571040816043,0.0109747159510922
0.000295539927362754,0.00220647987482536
-0.000492590018231098,0.000129670531693549
-0.00256564316618846,-0.00428713664223945
-0.00217607626941607,-0.0067929281228265
0.00187963099438271,0.00261810530278339
0.00256640287644849,0.000914729850360452
-0.00197360018013892,-0.00826284801158739
-0.00644110183631685,-0.00766796242236012
-0.00189059028432403,-0.00973530022135805
-0.0133355545510927,-0.0171661208143181
0.0117406213721214,0.0125992362644203
0.00408187796939341,0.00121095159582652
-0.00188953803750103,-0.00512275158094688
0.00704262291046121,0.00713758062039016
0.0040444312798309,0.00481929480358545
-0.000295365320670093,-0.00495342225353213
0.00039375097735217,0.000134127449946675
-0.003945107186901,-0.00484253004717594
0.0041419996359755,0.000539138405729389
0.00461487602933186,0.00805381673480987
-0.00422128244846576,-0.00361621326441064
0.00216196247815059,0.00294749975587472
-0.0110553167368197,-0.0150966981926572
0.0131146367071349,0.0199011997458838
0.00293451666817912,0.00172926221658898
-0.00342447847905181,-0.00386179220925431
0.0013711989586298,0.00106683345674607
-0.00421755628402387,-0.0100462972374045
-0.0075970632916702,-0.00783896226324909
-0.0152689833519837,-0.020285725035575
0.0110011956165224,0.00854817183145507
0.0104878527553591,0.0157998886208404
0.00167181209245815,0.00633128291026175
0.00626906762829371,0.00522333451509116
-0.000586102647782916,0.00506326541108848
-0.00676434915699176,-0.00306150957979146
0.00461253665514239,0.00452243836113464
0.00546828028772328,0.00661378085552755
-0.00566409543989188,-0.0054200149900554
0.000489578026246385,0.00700087089592927
0.00712020288455495,0.00512046526727072
-0.002043091480596,-0.00564713960631202
0.00427602629070112,0.00433671519756551
-0.00164998143505457,-0.00420499548907749
0.000485584398944638,-0.0032975033763929
0.00126131346611036,0.00303404660704931
0.00309807299597153,0.0081333617755206
0.000483238013705645,-0.000914968939683014
0.00250894789095391,0.00430615687075875
-0.00135017270344306,-0.00365257918801998
-0.0093077950885645,-0.0126250903795562
-0.00684202227573483,0.00198322970018072
-0.00531027821593977,-0.00955549719623416
0.00589854727742267,0.00146579562570093
0.0100454973606903,0.0115180031312292
0.00455046137390713,0.00577508400321403
0.00125505527852887,0.00209172555288273
-0.00638797820764925,-0.00353237285221653
0.00956672984439067,0.0132796721059743
0.00268919458942829,0.0027122920927436
0.000671170201069771,0.000386856410849568
0.00411307000068906,0.00642593157964289
0.00276441631036306,0.0077841345895715
0.00228200022242486,0.00519815639085763
-0.00152080310179947,-0.00392785035854892
-0.00534095277005076,-0.00879820554248223
-0.00268121178032033,0.00370727055527276
-0.00586625336438651,-0.00063824178538674
0.00365839685322911,0.00636377356932094
-0.00597587433488211,-0.00394073547522744
0.00597587433488211,0.000254669422541376
-0.00259799660247584,0.000127358964326696
-0.00997344276793299,-0.00895266997556998
-0.017770878501767,-0.0195893210320799
0.00237464734016335,0.00626873842654252
0.00914865740029569,0.00350905907583066
0.0109077348896092,0.0122494851832311
-0.0028129503278338,-0.00914070209143603
-0.0010690570427796,-0.00284938961483405
-0.0199368139399594,-0.0260163893157763
-0.00168774596052312,-0.00708047059204908
-0.00717993939531425,-0.0024160102460975
0.00837162519346979,0.00415741963316663
-0.0123828774259618,-0.0133379927259716
0.00860436160531908,0.00433076439428248
0.000796672343605032,-0.0074551757071406
0.0108901035888769,0.00583329747811945
-0.00108369660699825,-0.00284455433664554
-0.00593178692038787,-0.00407779623103011
-0.00128984741417693,0.00353504295972495
0.00751736595497565,0.0118727415441935
0.0128263131207689,0.0108052166635417
0.00813875576078527,0.00806083764458965
0.000578865423038977,-0.0023718590323023
0.00845099857668075,0.00618129925334987
0.00296011257548035,0.0026188908569651
0.000190716680694258,-0.00498172095952221
9.53447022613574E-05,0.00341120961954999
0.00342557172389046,-0.00183533601451646
-0.000570102256144622,0.000524739822712839
-0.00495471846669027,-0.00407382853471816
0.00865473117094862,0.0104794700287547
-0.00274999861308789,-0.00640564149403655
0.00502012699680865,0.0075777972245703
0.000566781809766326,-0.00456590007598656
0.00640062703269528,0.0080739481422718
0.00215563819540243,0.0024613321857565
0.00196416927167498,0.0011637208135058
0.00186710826861347,0.000258486532239921
-0.00252140279044433,-0.00219877426200288
-0.00911097825420271,-0.0173713215424858
0.00329705414370807,0.00263154031127844
0.00693534043644828,0.00733186290653709
-0.000560515318118071,-0.0035283181598782
0.00205378353615693,-0.00446073072971842
-0.00280167391542907,-0.00302895277042392
0.000280506611614939,0.00118637020826995
-0.00355903018542492,-0.00820114024941177
-0.00602297488717341,-0.0067968827970013
-0.000283207728422497,-0.00576680084179593
0.000377544477416336,-0.00891651447357145
-0.024652444759762,-0.0234787886217589
0.00895658011535794,0.00512708269933615
-0.0137081574737881,-0.00596106728349088
-0.0111427153947004,-0.00711639785987916
0.0143452203096519,0.00836706108264007
-0.00856283571502381,-0.00292050936875388
0.0100151429471067,0.00236486392322188
0.0214403108831549,0.0232105782523195
0.00283691019348709,0.000271435355649885
-0.00796367472843151,-0.00694592021768514
0.00541080354555223,0.000546535281781502
-0.0196946861789362,-0.031497527392494
-0.00542161802053176,-0.00565454597381621
0.0123493972780997,0.0115575590381409
-0.00480585311363324,-0.00224472126872399
-0.00987618682570446,-0.00860433602736865
-0.00948331487805554,-0.00539770153947927
0.0161749216318778,0.0104846226039408
0.00933193768748275,0.0134400274474338
0.00639526995079454,0.00540878333368067
0.0108825444399745,0.00799004389097124
-0.00103583615521607,0.00164522588304994
9.42308746969545E-05,0.00328224949038081
-0.00188594661345398,-0.00150304891344089
-0.00160580181273762,-0.000547133337141403
0.00528001954063484,0.00464106723133906
-0.000846665833924121,0.00299158800708632
-0.016416399269735,-0.00996123892661238
-0.00210701726864215,-0.00770925573797765
-0.00019181390686196,-0.000967849285172129
-0.00288097211930172,-0.0130884971398366
0.0118548026641117,0.01267343274559
0.00606406429139295,0.0115575905992698
-0.0135047049884012,-0.00769019940611937
0.000287193327051405,-0.00469814284509074
-0.0174773677297706,-0.0183106323735798
-0.00605769055851901,-0.00169423660380907
-0.00787098766958394,-0.00851429148363181
-0.0171353193166439,-0.0137754955441256
-0.00160897093162493,-0.0136749653667625
-0.0101154007747235,-0.00927086725190751
-0.00499412805197252,-0.00236820758199396
-0.00512191230295489,-0.0105774798311549
0.0158943492215489,0.0073119104792081
0.0204109226860947,0.0203097082147297
0.0076953692167141,0.00841440955468098
0.00636790318386371,0.0110624883371901
-0.019326168910073,-0.0177301325969372
0.00447024977411914,0.000436187264368115
-0.0019842941963315,-0.00101810340750763
0.00771668614689602,0.00232552480515746
0.0156451657666628,0.0185550229250548
-0.0145616826890027,-0.0120431038045341
-0.0191826214276531,-0.0149679281067012
-0.00371993337039367,-0.00734757130088326
0.0173743552087275,0.0226038848007342
0.00227422217712903,0.00388579707608017
-0.0195478357204051,-0.0181177497363114
-0.00748080570092125,-0.00822453140591062
-0.0116351521876599,-0.0133611531655253
-0.0142682824394669,-0.0102149043437096
0.00415672974883652,-0.00788247620595417
0.0219495928942841,0.0218267797605414
-0.00702474206755355,-0.00822316114932065
-0.0171049615558712,-0.0212419082227164
0.0142402288271501,0.0129505656398026
-0.0101952159379382,-0.020029682425589
-0.0149124229478375,-0.0283518307624373
-0.0315927988838478,-0.0311441121647889
-0.00119351838894133,0.00913697631413157
0.0298402000682136,0.0376140055856755
-0.0079344503846368,-0.00785179909520117
-0.0139039999451454,-0.00537465965573425
-0.00648298844427231,0.00930826552716813
0.0154892031008043,0.00203939307335865
0.0332751572550212,0.0310137994768533
0.010169034971562,0.00741693968403201
0.0109768541718722,0.0100534389217994
-0.0035441125683624,-0.00463906831898342
0.0119990834271579,0.00732283757194985
-0.0112892553424659,-0.0146995796327056
0.0114897391345359,0.00407143212886219
0.00190221249071332,0.00345532322568687
0.00389318562880536,-0.00526275131662324
0.0159133633542972,0.0211821486171191
-0.0056050068087572,-0.00621853000739314
-0.0162039915368748,-0.0148129514356432
0.00649322024499366,0.00825649168883746
0.00961213576125886,0.00729872721022407
-0.014403075791634,-0.0108931276972113
-0.0115723947715054,-0.0184741959728196
0.00212324106827122,-0.000917393905226938
-0.000909452567573688,-0.00214394236954174
-0.0143564653879196,-0.0120298552366211
-0.00555329384991943,-0.00482149728533265
0.011993359537648,0.0133190851465548
-0.0105506615511457,-0.00292739512622209
-0.00164901268040474,-0.00557019273500004
0.0105680602608302,0.00433514238355581
0.000918095820568787,0.00523878439896119
-0.0156204658098345,-0.00616622167224978
-0.022731883285652,-0.0171557309969899
0.00158807432697206,-0.00773786502535501
-0.0279986179034895,-0.0258545203449012
0.0038004115884176,0.000975570135809178
0.0207011239769095,0.013880155426607
-0.0265706330683635,-0.0111210530632029
0.00326508146920546,-0.00715686927108639
0.00606650732148761,0.00553477176314932
0.0232717631521355,0.0148246671064394
-0.0346768228333145,-0.0340008374516136
-0.00999079146563719,-0.0121536422454263
-0.0321794134525426,-0.0316514526894993
0.00352610904351014,0.00259003034380978
-0.0125687037146331,-0.0027629069995827
-0.00138077051960028,-0.00294401426892232
0.0260256855533134,0.0270333281690158
-0.00325862324428883,0.00151809339982467
0.0200564166064918,0.0200239786039269
-0.0339966403012291,-0.0230624735155196
0.000912550848171101,0.0142679460009356
0.00284657190434245,0.00432394362630717
0.0160166496412222,0.0164585681571552
-0.00831471636500503,-0.00704395557177051
0.00685897586529194,-0.00180996524261179
0.0163382489076547,0.011950695236477
0.0201894619749998,0.0118095611108915
-0.00454790362535373,-0.00306030074830854
-0.00740744466382548,-0.0115196032779945
0.0199184323426147,0.0201929165450814
-0.0167526536277043,-0.0159590372864837
0.00359029736442373,0.00324466148922031
0.00757330186752991,-0.000162017269838444
-0.00942120895210152,-0.0110768409304729
-0.032847864681945,-0.0390831335777193
-0.0263158683352831,-0.0264058622507601
-0.0377580773783333,-0.0394165881519895
-0.0030013829541824,-0.0104234221681425
0.015154568028243,0.0218189919015304
-0.0296879103360199,-0.0238431090316658
-0.000488113678452251,0.00128853572989085
0.022090364187906,0.00897355839121916
-0.00574718241757033,-0.00603454367753153
0.00574718241757033,-0.00110114478997581
0.0299898458786192,0.0246657522064271
-0.0029007389032838,-0.00269085333684771
-0.0148670769283026,-0.00594539218812784
-0.00271630942339662,-0.00962329300255238
-0.00795490310751568,-0.00402196552467915
0.00700845011179485,-0.00054967988333221
-0.00510296353091899,-0.0209286470241228
0.00142664530577985,-0.00112362134892141
0.015794811680852,0.0172754425569872
-0.000701979302452749,0.00550964191491987
-0.0142615313807823,-0.0194180721578365
-0.00619193030827692,-0.00112103072428793
-0.00406947264646895,-0.000748100177289768
-0.00685964194852584,-0.0118567506536147
0.0168836396644139,0.0126048508309045
-0.00273471852480789,0.00874826245054239
0.0250439856854685,0.0216323801537484
0.00313021691705995,0.00181196439955489
0.0101348014034324,0.0168734681821245
-0.00851556219778793,0.000711760083150104
0.00311549631343855,0.00301923980398033
-0.0121705707787543,-0.0144683697364894
0.0241947112179171,0.0213606722871571
0.00951637365180691,0.00911648085986627
0.0126604933461811,0.0157565351497668
-0.00323391325046085,0.00103024345525338
-0.00784929961686309,-0.0194079720705265
0.0127518436022873,0.0104439324615404
0.00155485802343325,0.00741830891052508
-0.00311213739568217,-0.011061284277881
0.000445196607334886,0.00346982926963513
-0.0047961755286341,-0.00747505077803456
0.0206922471873225,0.0310941060468961
0.000875772714880263,0.000338245530834058
0.0136929125950775,0.00707672676920002
-0.000215935585821114,-0.00910785360220778
0.000755406036183182,-0.00169581675340513
-0.00725384206443369,-0.0121234149618292
-0.000326020537538163,-0.00413148914649764
-0.0134597794933589,-0.017400821489713
-0.0190185250751762,-0.0207509792049105
-0.000112228474674403,0.00286327772237716
0.00257944095441953,0.00463545375446284
0.0146767112467527,0.0102637251037185
-0.0302543741566126,-0.0271251549178428
-0.00616230306717114,-0.00416930806756888
-0.0103556503327615,-0.00327511770506561
-0.00649802189681559,-0.00164159005340103
-0.00244768558146991,-0.0174941749628239
-0.00867334897839722,-0.0110209415350369
-0.00554795249939488,-0.00432948171683067
0.0148045765602358,0.00751744815825939
0.00465443628577145,0.00224423010643315
0.0182900818642784,0.0274545422151831
0.0122352743755281,0.0130012883498516
-0.0403247385057988,-0.0384030051314177
0.00397796632014202,0.00539186797306135
-0.0104467103339774,-0.0117505981501367
-0.00900802755736763,-0.00432452576837283
0.00652708726496787,0.00319823396396934
-0.0123781741113502,-0.0187701342084137
-0.0165433075465948,-0.01096902546547
-0.00745497657501026,-0.00348905770976016
-0.0211995684375177,-0.0335668389591528
-0.0119746431085215,-0.0233631287141067
-0.0033024561672228,-0.00722029513375189
0.0202765039427604,0.0217088470997604
-0.0190050673184468,-0.015516892452677
-0.0111161321486248,0.00369686825334714
0.023491632608728,0.0174765802777377
0.0335668383270136,0.0369789829513851
-0.00450043629989416,-0.0158500053469797
-0.0116486749663709,-0.0127036122087243
-0.0257354016659397,-0.0187524455153807
-0.00800458208662747,-0.00612495234901944
-0.00845503398530934,-0.0107063085791728
-0.00270540215081905,-0.00581281673165357
0.0223237802225542,0.0220332134622088
-0.0214211987933233,-0.0187075015686968
0.0255755679733607,0.0258105713424097
0.00937799951211371,0.00725372115855638
-0.0102577795730383,-0.0159874072175095
-0.00478948801474033,-0.00142900287565428
0.0210034007935702,0.0186202135774232
0.00296476883635677,-0.00502564140228623
0.0174853181053685,0.0258617809920119
0.000121230666181305,0.0126843644154024
-0.00607830691008182,-0.00680999754124034
0.0158473956333411,0.00642209105905245
-0.00662297639014309,-0.0119037530706603
0.000966089115271629,0.0105449312435382
-0.0207324126914132,-0.0150702620831074
-0.00878771750869056,-0.00970973371620021
0.0232239882956655,0.0357914023666095
0.00629614190443828,0.00364373669493112
0.00697623511664514,0.0131217745374541
-0.0186310847430624,-0.0161892585767314
0.0522209315440101,0.0608955985280106
0.0150689869925253,0.0196786725241607
-0.00906013754051838,-0.0144529480253972
0.00963085093815863,0.00412518826760255
-0.00755926199915535,-0.00484437054051856
-0.00241734464613064,-0.00216058661700824
0.00195735252447626,0.00234046497938145
-0.00553638499169473,-0.00794375808002368
0.0124139735706796,0.0136816201948635
0.00773786629268969,0.0134968898217549
0.000793152769211325,0.00597961965222904
-0.0146037821535545,-0.01608518756231
0.00206659431122791,0
0.0280465711033191,0.0155590316329919
0.0014487647480621,0.0118592304329859
-0.00089128603438926,0.0013859672577059
-0.0172001176741334,-0.017464642804697
-0.0107160445010344,-0.00671731808964715
-0.00183553642760081,0.00159504067068994
0.00766381565377206,0.00459361796772395
-0.0047973341806431,0.000176295693113282
0.00889104697473453,0.00246434531095741
0.00147414271060686,0.0153526612518595
-0.00386009029283585,-0.00103927878866728
