Date,ACWI,SPY,TLT,VWO
2008-03-31,0.02697815974729778,0.040094826564781805,-0.003669792884099188,0.04343724952364658
2008-04-07,-0.022795245581643364,-0.025975445336279712,0.004924840809758635,-0.006370707111101215
2008-04-14,0.04451219893475056,0.03752364620296422,-0.030781475071170128,0.04277861799273186
2008-04-21,0.0022788226141523538,0.008055354034325113,-0.010293139982183064,0.01684498953695046
2008-04-28,0.013190260056527237,0.013589113096345251,-0.002289692807828203,0.011202396641733614
2008-05-05,-0.008270698201625848,-0.018616141327575164,0.009668201828763046,-0.019589422620493124
2008-05-12,0.0324975215881782,0.026709996701582917,-0.007160751822008926,0.04453267500113611
2008-05-19,-0.031365633653110514,-0.03582262602520814,-0.000762482445308521,-0.04208732729159381
2008-05-26,0.012552823732935536,0.01949776980083673,-0.016369471823029613,0.01377724492279997
2008-06-02,-0.025838286854295234,-0.02935442711791758,0.005302745020744126,-0.04332240364017803
2008-06-09,-0.020655105293221787,-0.0010277448873727835,-0.021044024792778337,-0.02269466700713263
2008-06-16,-0.021290018419102275,-0.034142128716665,0.010521641842734297,-0.035091302982960926
2008-06-23,-0.019312591833357207,-0.0312634241068368,0.02756449895542623,-0.00663177888313804
2008-06-30,-0.023844908914340657,-0.00961243800972067,-0.002711645469010371,-0.046346289452949385
2008-07-07,-0.011928564516703322,-0.0197488031870785,0.0009770826988617642,-0.004732382566559501
2008-07-14,0.009220489319605285,0.017132810570222645,-0.018729058582428237,0.01635523268600192
2008-07-21,-0.0041805442910169965,-0.003976780765126975,-0.003433167610230825,-0.017485286735793082
2008-07-28,-0.009259376701094446,0.005404561607067038,0.015412034735535762,0.006087279510256227
2008-08-04,0.00904984205902526,0.025125506504522832,0.005012531822153221,-0.03266995871606726
2008-08-11,-0.014349271611229675,0.0061647962249224975,0.011240941001516624,-0.0256394173980814
2008-08-18,-0.0023406886493138046,-0.004002809503921512,0.00042984005537149983,-0.0031022830270286406
2008-08-25,0.0025532513143495805,-0.006655346133574547,0.008131807214255105,-0.018818378366860955
2008-09-01,-0.05818390867610024,-0.03452019440408094,0.017325671308944912,-0.08008329268770753
2008-09-08,0.0074049034060066354,0.013332984271369419,-0.005671697790702979,-0.011410506965295664
2008-09-15,0.007794322578642543,-0.01574704693290041,-0.010269543453103047,0.039251505291051814
2008-09-22,-0.025613694086783934,-0.02669876718534958,0.005624239114374596,-0.07733066421999935
2008-09-29,-0.11926338957303928,-0.09098361986830383,0.03022639181490039,-0.14504336718616972
2008-10-06,-0.20598393824253147,-0.22056392264108293,-0.014999035666598104,-0.22957449686137554
