timeStamp,MSCISmallCap,7XactOMXC25,9MSCIACWI,8MSCIWorld,4SparStabObl,3MajGlObl,MSCIEM,6DkInd,1MSCIMinVol,5BankKortObl,2MajDkObl
2019-02-21,-0.0013519605484224595,-0.0044303260367755115,-0.00117966275329362,-0.0005596609015672271,0.0,0.0009675859487359162,-0.0074072676413083904,-0.005777416240013267,0.001602268168016785,0.0,-0.0019723872272043863
2019-02-22,0.002364732817514037,0.004238110755068192,0.006001783241055492,0.004633660187585598,-0.003552401604367539,0.0,0.014690519345392783,0.0050994501123495795,0.0047914582730763655,0.0,0.0019723872272043863
2019-02-25,0.00448884156274687,0.0044116308244150915,0.004098126454464612,0.004776620158762679,-0.0003559352235482649,0.0004834421172237313,0.011296429229834981,0.004398586012468009,0.000367624536950828,0.0,-0.0019723872272043863
2019-02-26,-0.00448884156274687,0.004773278752657539,-0.0029255184401772993,-0.0030033141287733045,0.0035536640098685623,-0.0009671180637749188,-0.007547552971997273,0.0037068281703538375,-0.004543508767812732,0.0015423601162662948,0.0
2019-02-27,-0.004396106950198764,-0.0013342230131367927,-0.003874836058177067,-0.0030330251346950554,0.0,0.0014503265776459884,-0.008769340503163914,-0.0016832187108271057,-0.0020944996260476856,-0.0011014430015396925,0.0019723872272043863
2019-02-28,0.0014675173373679407,0.0017151028501540821,-0.0020020026706730754,-0.0009716867798514883,-0.0003547986554863769,-0.0014503265776459884,-0.011129840629592547,0.0010102711753372517,0.003078630594884668,-0.00022043425637541247,0.0
2019-03-01,0.0018032237501959258,0.00342140611272157,0.0017666808670222522,0.000992350711991996,-0.0042674317962196895,0.0,-0.000730692658407861,0.0016815204903748437,-0.0023388944003825962,-0.00044101434011434293,0.0
2019-03-04,0.004045403876375309,0.0045437412516387,0.004461672306832032,0.004885348546575852,0.003912507213966521,0.0,0.004540489844486739,0.0066979486841276525,0.003444885296531641,0.0,0.0
2019-03-05,0.0011208250444825207,0.00018887524846000758,0.0033916177766313282,0.0021567890702747228,0.0,0.0004836759465511875,0.014031555962376707,0.0003337226795530057,0.004044866702529681,0.00022053148176315318,0.0004924895445519439
2019-03-06,-0.011038634277779513,0.0,-0.004915740235922783,-0.004483113601890576,-0.0028439407721290166,0.0,-0.0024332321836606496,0.0003336113458791701,-0.004290536768867703,0.00022048285835118975,-0.0019714151283842796
