ACWI,SPY,TLT
0.00860138228208118,0.0150034155092751,-0.0308656580275724
-0.0832440233620364,-0.0922653183542552,0.022561438991838
-0.032075068276499,-0.00902640642503894,-0.0072822254206022
-0.0168566827521599,0.0153354972578148,0.023396013320915
-0.130803050409821,-0.104679156697815,0.0110217409812758
-0.20341934541521,-0.180547079542984,-0.0218430231648021
-0.0916362859911728,-0.0721477525195402,0.130024218145999
0.0532107291636419,0.00166363406308889,0.121266238717274
-0.12083360277046,-0.0856824273606325,-0.140076180889122
-0.102155657581413,-0.11367163301944,-0.0181885359585436
0.0881351116728943,0.0728898164364482,0.0369038639675621
0.120250893553332,0.0947155483563202,-0.0749159962629342
0.0997107376235227,0.0568088345787485,-0.0406818507790607
-0.0232134667121695,-0.00628798520741558,0.00423865772260612
0.0900511088008154,0.0719538716377706,0.00253456537891594
0.0292448752408347,0.0362736800768131,0.0187038622432709
0.0474903800311557,0.030091165560477,0.0211009075014488
-0.0273648531223101,-0.0194125038275352,-0.0296257507544748
0.0525661118030714,0.0597836533306921,0.0088353414179192
0.0118935747655544,0.01355156674013,-0.0723025297921929
-0.0544220186684936,-0.0370192891927381,0.0265657577588287
0.021490241871549,0.0307180299176952,-0.00695729955488478
0.0613718618197701,0.0549888426934402,-0.0239565267184592
-0.00230093235955042,0.0153516231236113,0.0289619680280042
-0.0984480089568534,-0.0827889034614779,0.0463424150361265
-0.045237807025647,-0.0578740099130819,0.0529758159777645
0.0892474059426154,0.0660692287809246,-0.0125600881938439
-0.0437554796702666,-0.0460235151182697,0.0773442569087486
0.0935759926696727,0.0804297672906635,-0.0284972376368975
0.0368056702557693,0.0374904252997395,-0.049444383028117
-0.0221029149912559,0,-0.0202189102489241
0.0653222006290384,0.0594672581799829,-0.0445718690828052
0.0106248340210211,0.0230328364728942,-0.0312964083753435
0.0305986490925534,0.0341476209678016,0.0128528104959571
-0.00864732939551782,-0.00421463391371812,-0.00292640185266535
0.0470555870247145,0.0285499763831441,0.0189232844609331
-0.0197236769388289,-0.0112778909210025,0.0293861319755413
-0.0296091206684825,-0.0219590846903763,-0.0271519793694583
-0.023061786343304,-0.0202073416934345,0.0397927696886899
-0.0764437030184162,-0.056544582130635,0.088958357526522
-0.110256520560218,-0.0771083238895232,0.121027153172569
0.107275867916753,0.10359137300684,-0.0415811615644115
-0.0115474726282412,-0.00407204156091989,0.0171119853704811
-0.0206531888138906,0.00407204156091989,0.0281873952479126
0.0533306153131989,0.0453313898353764,-0.00330443529432234
0.0482761743050912,0.0424897833488318,-0.0287076805474911
0.0110780947995126,0.0272845148348715,-0.0455594480864514
-0.0115066454324047,-0.00669806170935505,0.0446222756186971
-0.0973911655335789,-0.0619346868880193,0.0839951174443661
0.0357345930413433,0.0346112565096917,-0.018987924661455
0.00817259069977494,0.0117601189894625,0.0353116335021033
0.0274295167545962,0.0247439512573386,-0.0153836903888074
0.0266971812846752,0.0197109282670978,-0.0277861804461299
-0.00515349788507846,-0.0183658256973764,-0.00694728219535623
0.0158054949521729,0.00564366784010151,0.0115254170935613
0.0186843516734698,0.00182745178673027,-0.0293552858210964
0.0369542413285484,0.0499230240931681,-0.0323718045271857
-0.00100269209824733,0.0126781670795317,0.0100921217180723
0.0180937403811443,0.0328302325987711,-0.0063486901049874
0.0279792614201266,0.019030095976988,0.0436169971258993
-0.00383945466198332,0.0233353478042755,-0.072127650512984
-0.0390284192518942,-0.0187117499746758,-0.0356656105658937
0.0447821602805436,0.0503859398885469,-0.0251228533415162
-0.0232163793793343,-0.0304513407621609,-0.0160048259424705
0.0539126463159665,0.0262935050948165,0.00386086136436603
0.0387427032610819,0.0452665938734045,0.0115867289398901
0.0154026051463321,0.0292069686465704,-0.0300838614032299
0.012222970066416,0.0201817258409349,-0.0251091313366487
-0.0474460163852726,-0.0358845229199929,0.0611211260239992
0.0507381001157556,0.0445103290749795,0.00267466996037324
0.00569208978313185,0.00385749872524244,0.00486975542007251
0.0117980753681035,0.00692746604573458,0.0181658040583335
0.019859227030766,0.0229412157169486,0.0266445605835575
0.00415731881677139,0.0156543289082363,-0.0050962402143675
-0.0145426540976477,-0.0135286901692782,0.00404402057831543
0.025435646219492,0.0387047311333557,0.0435205747083183
-0.0337203814064484,-0.0185558455090371,-0.0236285547584885
0.0119822389071116,0.0232778610119393,0.025307085959815
0.0136623199526227,0.0271013665318778,0.0268072467911038
-0.0324589211857269,-0.00804386612436936,0.0276173935681259
-0.0132497930943583,-0.0300770664818488,0.0936338360979798
0.0536204011998036,0.0546819137418275,-0.0653681011075911
-0.0147195147041828,-0.0202841403902774,0.00891562017177083
0.0282541986209903,0.00978587211605753,-0.0369431467211365
0,0.0127742091526493,-0.0260611380411495
-0.0377964102899773,-0.0253736398045863,-0.043725998227556
0.00820840300733572,0.0223378752562162,0.0422580456988735
-0.0704954675339407,-0.0628866887917869,-0.00910029337692198
-0.0349762791915018,-0.0310325093698269,0.0173094030565801
0.0737768818766695,0.0816349944127364,-0.00617087162137775
-0.00535270860340731,0.00364845959190241,-0.0108914957366597
-0.0341642428842066,-0.0233673971070312,-0.0071891820738399
-0.0544853019183247,-0.0510686880220224,0.0542330812896683
-0.0125644112184196,-0.000826294524465254,0.028498077634401
0.0713400607291579,0.0599558442782273,-0.00282881890820708
0.0132898205089891,0.00393346408136797,-0.00946193990658895
0.00333887709211211,0.0168684804351678,0.00601064269029994
-0.0136008536713552,-0.00171706909097313,0.064989714772274
0.0370089184189171,0.035821924581823,0.0189694324123213
0.00342174443105137,0.00119682299959134,-0.0120102533492572
0.00934982158029474,-0.00498064952922039,-0.0170167830940899
-0.0193052421843198,-0.0174890779052914,-0.0465927003157409
0.0102969584821073,0.0361760820533288,-0.0876141737934013
0.0101920108516964,0.0141922765567566,-0.00927441692239661
