MajInv Dk Obl,MajInv Gl Obl,SparInv Stab Obl,BankInv Korte Obl,DI Dk Ind,Xact OMX C25,MSCI World,MSCI ACWI,MSCI Min. Vol,MSCI Small Cap,MSCI EM
0.00197044398729851,0.00193050253005822,-0.000354295840729435,0.00176172694761512,0.00635772594926021,0.00889399372129152,0.000719313600351601,0.000468055239062348,0.000243872699659864,0.0017017418594254,0.00232812714288011
0.000492004929974144,0.000482043875326355,0,-0.00154134127179173,0.00499086046775865,0.00432372137066217,0.00559295886515843,0.00431915689253737,0.00462231695151294,0.00463670607351308,-0.00347089112325394
-0.00196947380253221,-0.00241254640538457,-0.00390556150622778,0.000220337116678238,0.00793392591544695,0.0104498058577729,0.000306400713246724,0.000465820434648823,-0.000971345389631839,-0.00056430225525439,-0.00442007758998564
0.00196947380253221,0.00337593761669819,0.00390556150622778,0,0.0036154517607887,0.00129858101914149,0.00511322502963996,0.00592026803187684,0.00412171755779189,0.00428073200722023,0.013363953780527
-0.00147674159251388,-0.000963391211313613,0,-0.000220337116678238,0.00523561405394446,0.00536194314138516,-0.000142246065612195,-0.000231508277455106,-0.00302902030829388,-0.00303968711391156,0.00686828550452878
0.00196850457267228,0.00192585519321398,0,0,0.00520834510713897,0.00753195440956578,0.00547202532768321,0.00577168865307032,0.00157623554914377,0.00752601137258435,0.00449181458800796
0,0,-0.00319432392290242,0.000220337116678238,-0.000649561568796031,-0.00128193406439436,-0.0107698350575656,-0.0108784778387765,-0.00925030938793992,-0.0149954892881303,-0.0117764776141667
-0.00147601502812034,-0.000962463981900363,0.000355429184477174,-0.000220337116678238,-0.00325415191167799,-0.000733272260170281,0.00708457595619105,0.00626379498410401,0.00888678317975566,0.00994695666023282,0.00346452674696973
0.00196753629631097,0.00048134778305986,0.000710479603599268,0.000440625695606656,-0.0085106896679088,-0.0114350194743924,-0.00753414274486497,-0.00719511053453825,0.00181631096733437,-0.015985828769479,-0.0125055282164186
0,0.00432173541802783,0.00319092630260798,-0.000220288578928418,-0.00626547803977928,-0.00838227875280495,-0.00608901658859251,-0.00630916919326507,-0.00254376007797807,-0.00458190950511161,-0.00198646929623525
0,0.00191479235143355,0.000353919663931279,-0.000220337116678238,0.00494968837625986,0.0117156151725633,0.00996499043328569,0.00898436706671379,0.010136444941641,0.0113021352632472,0.0041087953217116
0.000491279793717325,-0.000478354469777287,-0.000707964631340374,0.000220337116678238,-0.00197693639345609,-0.00426123849988258,-0.00197690953279839,-0.00255873598546996,-0.000360252180419796,-0.00193170902633844,-0.00471721018580196
-0.00196656897204051,0.00143437748714348,0.00212239202415088,0.000220288578928418,0.000329760926319089,0.00758350069185987,0.00331979245617919,0.00255873598546996,0.00395565394423558,0.00453927243341945,0.00240809047340917
0.000983767910132549,-0.000956023017366192,0,0.000660574724009599,0.00230528671168617,-0.00313740222287695,0.00759597320327865,0.00867408434022776,0.00298632486166728,0.00744504284911041,0.0157312081427876
0.000982801061907956,0.00238834601229865,-0.00106063294369285,-0.000440334661452546,0.0107967677302172,0.0113950874618585,0.011077332728453,0.0116772935375424,0.00511570921152993,0.0111757980351304,0.0146497691196781
0,-0.0043031383637322,0,0.00197998084704487,0.0100373191726248,0.00927701059880182,0.00338692970155075,0.00318182086620755,0.000593155008790092,0.000444444451760617,-0.000181237398833467
-0.000491279793717325,0.00239291810761344,-0.00141592944010149,-0.00220022090960192,-0.000644537566625303,-0.00163087831744591,0.00484127929706713,0.00475382898654031,-0.00118666205927065,0.00620157026328116,0.00944839202823111
-0.000983284248349037,-0.00335169095191201,-0.00248271097555541,0.00263968477077281,0.000966650631094801,-0.00163354242696201,-0.00198129720860685,-0.00169520298266823,-0.00297283053830988,-0.0019891707299371,0.000336598340382022
-0.000984252047961931,0.000958772844298572,0.00212841513482598,0,0.0041780552501427,0.00705949171295917,0.00411669820986127,0.00451417085269945,0.00285408684642929,0.00694485511906651,0.00837834587047537
0.00196753629631097,-0.00143850420394287,0.001062511167782,-0.00241944470821576,-0.0041780552501427,-0.0052446091821361,-0.00344261662046774,-0.00349670425652882,-0.00488067155386363,-0.00341128253775547,-0.00495149890867941
0.000491279793717325,0.000959232687460343,0,0,-0.000966650631094801,-0.00272356046704036,-0.00389213724590398,-0.00316885733709027,-0.00238948739738154,-0.00597016698650354,-0.000536768665598153
-0.00196656897204051,0.00287218962409597,-0.00283587570416888,0.00197998084704487,-0.000644953263246428,0.00290486769262976,0.00194796221329918,0.00237758391085041,0.002985968178562,0.00310009105675868,0.0053325129986721
0.00245760752843349,-0.000478125756179892,0.000709723237739546,-0.00197998084704487,0.00450596192070574,-0.00235956185343333,0.000873362500929176,-0.000452437514787185,-0.000119267696485625,0.00198785267005386,-0.0114586218947195
-0.000491038556392986,-0.00431345025371943,0.00212615246642933,-0.000220240062557053,-0.0016069423351901,0.00362779284142878,0.000515719539348591,0.000791631367323742,-0.00214925455867965,0.0019839089500544,0.00549951441643115
0,0.00239865790228588,-0.00390140590620725,0.00220022090960192,0.00768988089343825,0.00613720337873325,0.00122872050180112,0,0.000955794576944946,0.00230959684739207,-0.00712146516735679
-0.000982801061907956,-0.000958772844298572,0.00319319057915468,-0.00242050948853034,0.00095709051810644,0.000719553907642556,0.00422950607774064,0.00473667289119417,0.00262373436143459,0.00175611942837683,0.00824010859340385
0.000491521268190631,0.000958772844298572,-0.000354295840729435,0,-0.00511510066677001,-0.00667571265838074,-0.00304185748208452,-0.00259111281115754,-0.00801200100518296,-0.00627030270658202,0.00174258885498535
0,0,0,0,0,0,0.00477591640166875,0.00450197721545331,0.00323644274111601,0.00253485560318811,0.00498754151103897
-0.00147528917832318,0.00239291810761344,0.000354295840729435,0,-0.00096200103619104,-0.000181044627995064,0.00952294842362234,0.00827560079704703,0.0069171414740099,0.0100756519887415,-0.00128903229316757
0.000492004929974144,-0.0014350636282483,0,0,0.00320307769050388,0.00126662461519267,0.00113045015644264,0.00122433094485741,0.00225559542417519,0.00510842912988196,-0.00790376750652033
0,0,0.000708215327052564,0.000220288578928418,-0.000959846498264305,0,0.00241254640538413,0.00100061156828213,0.00355114009546442,-0.00119325283996319,-0.00179484926582996
0.00147456404206636,0.000478583402291122,-0.000354044967409095,0,0.0108246838560104,0.0061294585269529,-0.000194344573539507,0.000333314818929509,0.00330305832925726,0.000542564171521764,0.00539724729931868
0.000491038556392986,0.000478354469777287,0,0.00198041653461001,0.000949517400030686,0.00609211703206558,0.0032987320104092,0.00321632839792096,-0.000824742314790239,0.00648791203123533,-0.00033507947281608
-0.000491038556392986,-0.00191479235143355,-0.000354170359643469,-0.00242104223021666,-0.00253405267055662,-0.00591240636575385,-0.00501059485696676,-0.00566322095455352,0.000706963620820122,-0.00833383252932762,-0.0072652575380272
-0.00196656897204051,-0.000479271516482527,-0.00283788767969817,0,0.00316656376058777,0.00322928160071534,0,0,0,0,0
0.000492004929974144,0.000479271516482527,0.00248359183896874,0,-0.0108074796367665,-0.0120733063971681,-0.00444896144379836,-0.00435244256092737,-0.00484090915254853,-0.00796556124044967,-0.00141883926735664
0.00245640015432347,-0.00191846581622812,0.000708466200372904,0,0.000638977657523299,0.000906043370852316,0.00720983656674967,0.00802053982109197,0.00719385141457529,0.0108957277517325,0.0126754059671121
-0.00049079755586412,0,0.000354044967409095,0.000440625695606656,-0.0102729635386574,-0.0107439802503944,-0.00846223389689982,-0.0100357666562583,-0.00719385141457529,-0.00477950073429656,-0.0235750051545489
-0.000982318350110312,0.00191846581622812,0,-0.000440625695606656,0.00931434387745345,0.00584156462156837,-0.00987827548955522,-0.00991110714635513,-0.00248859522876499,-0.00633535707199995,-0.0142731719320994
0,-0.000958772844298572,0.000353919663931279,0.000220337116678238,0.000639181868996808,0.00236342260726286,-0.00332779009267448,-0.00272016488706672,-0.00451897546282742,-0.00582451231771874,-0.0026613917422571
0.000982318350110312,-0.000959692971929549,-0.00318979536810016,0,-0.00898593979771434,-0.0161087136963678,-0.0165448444000362,-0.0180948592599908,-0.0106645310062166,-0.018128728704774,-0.0340110318169322
0,-0.00144126856560867,0.00318979536810016,0,0.00161056565656281,0.00441908286808612,-0.00195862716452355,-0.00138776476533975,0.000722543384035657,-0.000449034583207109,0.00440171037472048
0,0,0,0,-0.017532916658169,-0.0191047264799593,-0.00813796335023831,-0.00930131109891352,0.000962579787956663,-0.010724266014918,-0.0222293053950926
-0.000982318350110312,0.00144126856560867,0,0,0.00163639375412927,0.0028050509276083,0.0141831999927566,0.0141500853181595,0.012311157703488,0.0115099442639877,0.0184986716441569
0.000982318350110312,0.000479961612285251,0.00106100805709453,0,-0.00524591366976956,-0.00355439528638968,0.00262833332491574,0.00264535205159744,0.0016617214506276,0.0035838318121022,-0.00023961852845078
0,0.00335329655537642,-0.00354108018745514,0.000220288578928418,0,0.0148812269966516,0.0142644986649914,0.0132361585526422,0.0150661983546443,0.0122223743746941,0.0066400989189277
0,0,0,0,0,0,-0.00300704507667993,-0.00465830530488942,-0.00163685293181759,-0.00687059440299831,-0.0195684024792753
-0.00147383961830094,-0.000478354469777287,-0.000354798655486377,0.00110071557618507,0.00916236776200474,-0.012260974702059,-0.0108768179221608,-0.0112232052993502,-0.00292963237601418,-0.0139972051783133,-0.00951296292730275
0.00147383961830094,0.000478354469777287,0.00318866523496464,0.000219997800909866,0.0100470785192064,0.0129992545436401,0.00694613571285663,0.00825787465930672,0.0049168911982358,0.00864542520661749,0.00931873159717878
-0.00196560259845935,0,-0.00354358981721781,-0.00066013865308534,0.00898882456843353,0.0121035770638569,-0.000995044759606767,-0.00194363520857088,-0.000233590283706064,-0.00403271522217574,0.000970779612206929
0.00196560259845935,0.000956023017366192,0.00318979536810016,0,-0.0125423737770909,-0.0109971782786715,-0.0141365657882222,-0.0139443342716143,-0.0029244917608966,-0.0142439668035266,-0.0134315433490397
-0.000982318350110312,0.000955109910238505,-0.00283487078584699,0,0.00677312700584576,0.00459686384540348,0.00153358788658142,0.00081201790901142,0.000702658419822644,-0.000797311962051239,-0.00537410389920145
-0.000491521268190631,-0.000955109910238505,0.00318866523496464,0.00219876957537846,-0.00839256055814897,-0.00791973934148071,0.00304003616418003,0.00289469315773383,0.00268895935680868,0.00443409287690444,0.00561993098566793
0.00147383961830094,0.0023860665102422,0.000353669322873174,-0.00285934429938806,0.0074277751480496,0.00901984946343148,-0.000824526698028461,-0.000925390465112752,-0.00350877552967965,-0.000680889722174838,0.00113002689697117
0.00049079755586412,-0.00190839752576011,-0.00318753590235144,0.000880669365593612,-0.0181823190831905,-0.0269307760299622,-0.0127354147351721,-0.0104700816854439,-0.00918085544631886,-0.011761482997553,0.00210923973913468
0,0,0,0,0,0,0.00382347425320839,0.00431764484271646,0.00177210749902024,0.00218002495838521,0.0136268411899914
0,0,0,0,0,0,-0.00733439845572015,-0.0065420794074309,-0.000472255026486401,-0.00874876076411613,0.0020763425214736
-0.00049079755586412,0.00428878427221768,0.00389449952317111,-0.000440237735483962,-0.0148542094158186,-0.00113015645858461,-0.005783089349229,-0.00481702159187769,0.000944287133433974,-0.00591408925028492,0.00495610301128169
-0.00147383961830094,-0.00095147485769953,0,0,0.00629871135977211,-0.00132013220492233,0.0067845507489297,0.00610545515225569,0.000589726973510452,0.00983747300441817,-0.00596959215476423
0,0,0,0,0,0,0.00740819506935786,0.00548650182668231,0.00892129405635433,0.00448147834206658,-0.00668574749482298
0,0,-0.00283085822452378,0.000440237735483962,0.00888309838657708,0.00939150403848732,0.00212681999168352,0.00116346726329786,0.00431462391688564,-0.00287043081294658,-0.00321340166477047
0.00196463717416506,-0.00381497839900025,0.00318415269914052,0.000440044011501328,0.00750533789065688,0.00559285574199286,0.00908410496819778,0.00925932541279684,0.00672622273800894,0.00561831438310079,0.00648918926583564
0,0.00143232299493246,0,0.000659703157515068,0.0100275787675121,0.0154956061224754,0.00828670589984748,0.00985907332435865,-0.00196679649217035,0.00751797594936776,0.020667242443202
0,0.000953743515309746,-0.00282985685841108,-0.000879700958424934,0.00192926104856106,0.00638630032947329,-0.00414475326336872,-0.00434435346584783,0.00173560934514638,-0.00409370596716752,-0.00920193391168933
-0.00147311590597443,0.00142891188875804,0.00318302656012115,0,0,-0.0018204993194697,0.0039856569302037,0.0035454946501825,0.00254012375350232,0.00760546262066897,-7.18502640806307E-05
0.000491279793717325,0,-0.00318302656012115,0.000219997800909866,-0.00579898532291168,-0.00603127113855084,0.00234410802822094,0.00216684808509005,0.00643680383347922,0.00225912216266289,-0.000383288621020661
0,0.00285171295918829,-0.000354295840729435,0.00109926360415269,0.00193673398175243,-0.00312127307475496,0.000198400889486638,0.000910954287545618,-0.00137583144839626,-0.00259843110670888,-0.00110277382738611
0,0.000474495857064383,0,0.000439367318140427,0.00866918256475291,0.0115185476830426,0.0153943078297374,0.0163688251481613,0.00890925367624496,0.0143758091203068,0.0265104282641491
0.000491038556392986,0,0.00459608374909326,0.000219611288902577,0.00287310652547657,0.00489619257204765,-0.00195541712678526,-0.00212968751682086,-0.0019350071486377,-0.00089245878301969,-0.000630892734115207
-0.000982318350110312,-0.000949216967332411,-0.000705716331336426,-0.000219611288902577,0.00222894535841878,0.000180880890426671,0.00386802334224967,0.00481335232774693,0.00420670280981472,0.00367626994553927,0.0150556691804105
0,0.00284495213223135,-0.0035360715770274,-0.00109878046435519,-0.00414343222269142,-0.00908436479951735,-0.000936329656422874,-0.00134093214863107,-0.00284042683728725,-0.00445782528035954,-0.00524026730978733
0,-0.00237023102196332,0,0.00197693639345609,-0.00608683602812388,-0.00512352447413456,-0.00756169489418479,-0.00752009829369671,-0.004332960028814,-0.0117972268720399,-0.0068280259704725
0,0.000474495857064383,0.00106213499098384,-0.00219683743887256,0,-0.000366972481182337,-0.00338796416093379,-0.0040641284207954,0.000228519196606936,-0.00385007836018381,-0.00546806989404081
0.000120877214939696,0.00284225676892991,0.0014144273928105,-0.000219949412521459,0,0.000183503074191016,-0.00371630063197959,-0.00283206079971832,-0.00918174704798247,-0.00363719428026954,0.00549137367041874
0.000370402578777629,-0.00426642031370061,0.00211789701473464,0.000219949412521459,-0.0119607050576631,-0.0108847122056206,0.00142489634241016,0.00124709499752163,-0.00334931305767894,0.00420431276651812,0.00416265149985406
0.00147239290404233,0.00237248035363002,-0.00282486063555432,0,0.00712899973258452,0.00259355462163935,0.00481377192179533,0.00418339690890557,0.00277264502947316,0.0128437998136584,-0.000139249907392003
0,0.00236686501026639,0.00106025809543642,0,0.0137888989290955,0.0186955591891733,0.0140709767344922,0.0155614671144799,0.00952989587958131,0.0108000827091919,0.0198549620520443
-0.00147239290404233,-0.00284091100160389,0.000706214718616316,0.000219901045416471,0.00127307464679838,0.000363108210234664,0.00120245936794339,0.000888296749505635,0.00592459292507508,0.00121742032633554,-0.00170798124027849
-0.000491279793717325,0.00331361249941509,0,0,0.0160912132625377,0.016383479250524,0.0102588735745832,0.0093897403498393,0.0135396404392454,0.0110000009164521,-0.00221332419706943
0,-0.00141877536213286,-0.00035304501690625,-0.000219901045416471,-0.00282087634164085,-0.00304033141287974,0.00241439556226108,0.00241599063267994,0.00201522683516631,0.00371260526895245,0.00580807700445174
0,0.00377893694862586,-0.00353732240085058,0,-0.00629725002903658,-0.00953845079397997,-0.00191570939813923,-0.00274589661246871,-0.00358543801467404,-0.00294711778009948,-0.00516867619255113
0,-0.0014154284033312,0.000708466200372904,-0.000439947213431324,-0.0047490986836829,-0.00144770202628042,-0.00214996051640792,-0.00198172474852498,0.00067324957659709,-0.00251737669197949,-0.00558571147593279
0,0,-0.001417434680973,-0.000220046210591462,-0.00988686095374636,-0.00909593318771407,-0.00161550923665432,-0.00110265751606686,0.000448581368966305,-0.00582515248315896,-0.002942733806238
0.000491279793717325,-0.00283688133519977,0.00353982670512387,0,0.00893432873376554,0.00127842223602936,0.000846544609582889,0.00121285642520919,0.00168039024585687,0.000771307404224153,0.00514411514423285
-0.000491279793717325,0.00330891344214734,-0.00176834705674178,0,-0.00350040134661533,0.0078175109516847,0.00207484897304555,0.00110132169722021,-0.00156827633800916,-0.000550873147848074,-0.002270252651972
0,0,-0.000708215327052564,-0.000220094641584012,-0.00671680120003959,-0.0149610526401114,0.00157247812715422,0.00186946774631558,-0.000448531068295566,0.00670000858819786,-0.00149337772294711
0.000491279793717325,-0.00330891344214734,-0.00141793713937677,0.000220094641584012,0.00224395029244029,0.00330336141829513,0.00176130535251939,0.00230452776888734,0.00134499011533284,-0.000876136295229868,0.00671412597967436
-0.000491279793717325,0.00330891344214734,0.000354672818047241,0.000220046210591462,0.00415402418721911,0.0052992357906918,0.00317018007038472,0.00339224486811274,0.00201409937170105,0.0041548277569281,0.00560251072573381
0.000406796853818392,0,0.000354547069837174,0.000219997800909866,0.000637551822680216,-0.00255474591505767,-0.00546815120800837,-0.00481823095958323,-0.00123035639926483,-0.0063485327059869,-0.00619648419715269
8.44829398989333E-05,0.000471809397758705,0.00353857410990344,0.000219949412521459,-0.00383142231155631,-0.000365497080092148,-0.00596098294286129,-0.00528286502692055,-0.00347553463814787,-0.00727356083045194,-0.0013034084828929
0,0.000942951507870049,0.000353169701710065,0.000219901045416471,-0.00128040990604461,-0.00531477472063457,0.00714892736414585,0.00670885111839104,0.00448230243949954,0.00859036119629897,0.00581788296424923
0.000981836112257106,-0.000942951507870049,-0.00318302656012115,0.00241572534301504,-0.000640820271849307,0.00440044714482202,-0.00337591911523161,-0.00307388539325171,-0.00583092031079291,-0.00373544710339391,-0.00184436780238872
-0.00049079755586412,0.000942951507870049,0.00318302656012115,-0.00241572534301504,0.00160128136697413,0.00146252311261108,0.00967521266572113,0.00744882401299041,0.00493606566494931,0.00756624038331588,0.00302661603030696
0.00049079755586412,-0.000471364609245128,0,0,0.00637960696403894,0.00328287728723709,0.00421548959898654,0.0044645361900435,0.00145373243382174,0.00761784073530758,0.00276826207505954
-0.000981836112257106,0.00188412679383454,-0.00282885620047768,-0.000219901045416471,0.00222328184322862,0.00363504580563312,-0.00265634643142931,-0.00337378564560131,-0.000782516388932564,0.00162487172185011,-0.00677537093853209
0,-0.00141276218458941,0.00282885620047768,0,-0.00126984144047615,-0.00199763981803613,0.00643892838977145,0.00554439643923965,0.00724277498981696,0.00432012768243406,0.002096627933033
0,0.000942063187901354,0,-0.000219949412521459,0.00158705000776749,0.000726876281321509,-0.00222999241991584,-0.00217061079363834,0.0025503146272885,-0.0039954699229674,-0.00531849368805526
0.00196270916784869,-0.00141342779714648,-0.000353169701710065,0.000219949412521459,-0.0169522690718233,-0.0155609547230879,-0.00580613740462432,-0.00621221549889217,-0.00521846518182478,-0.00412014027495533,-0.00589931584985148
-0.000490316263806356,0.00141342779714648,0.000353169701710065,-0.000219949412521459,0,-0.0014771051430138,0.00178717464911715,0.00196592461744105,-0.000890967872726911,0.00865431623907131,-0.00112873328961927
-0.00196367269775966,0,-0.000353169701710065,0,0.0102696666374555,0.0168563903225012,0.00602240329407344,0.00544070983011791,0.00710561444193125,0.00279660287678496,0.00402535362800149
-0.000491521268190631,-0.00235682409353011,0,0,-0.0102696666374555,-0.0161175650210685,-0.0328200336188207,-0.0323124544157136,-0.014262080185691,-0.035198736965893,-0.0431806115284528
-0.000491762980158406,-0.00188946678792057,0.000353169701710065,0,-0.026476460766399,-0.0248634174277953,-0.0247316362191841,-0.027613822043965,-0.0172047254496306,-0.0260369737829953,-0.0376850170246259
0,0.00236127618567927,0,0,0.007918220190132,0.0105442513358707,-0.0072059002503293,-0.00577769113593751,-0.00285828811758293,-0.00492245284483706,0.00315594859560697
0,-0.00283420123587508,0.000705965437015621,0.000659703157515068,-0.000986355496703339,-0.00168713134029641,0.00169071956221911,0.00150541398357129,0.00639125663371631,0.00229252736811891,-0.00243442091611135
0,0.000945626548007006,0,-0.000219852699577139,0.0104712998672953,0.0150826804828457,0.0215459977606378,0.0212944508847484,0.0175917933135707,0.0200630135672135,0.0205548227991197
0,0.000944733183161794,-0.0035348216374933,0.000219852699577139,0.00260078170005773,0.000369549154242144,-0.00619930515923839,-0.00716197002129215,-0.00212611281343111,-0.00607836180313681,-0.0084169814265751
0.00196560259845935,-0.000944733183161794,0,-0.000219852699577139,-0.011757156986044,-0.0107727639151287,-0.00583949064375178,-0.0056061012908244,-0.00539145414703546,-0.0074796359584044,-0.0101252933300611
-0.000491038556392986,0.00283152619573812,0,0.000219852699577139,-0.00791560861266127,0.00149281610107632,0.0118813278867527,0.0115212590225164,0.00874641144286859,0.00781829374794807,0.0159317849664751
-0.00196656897204051,0,0,0,-0.000331180662076491,-0.00560958838232306,-0.0156333779516831,-0.0162363502719671,-0.00885904308121477,-0.0163863475346162,-0.0189147840960073
0.00147528917832318,-0.00330422769354932,0,0,-0.00232134078705482,-0.000562693440712359,-0.00200152182426772,0,0.00247497032625077,-0.00471509124945047,0.00444638377711781
-0.00196753629631097,0.000945179654486594,0.0017689726884349,0.000659268236162802,0.016790517912991,0.00896531966892056,0.0145987994211527,0.0133968912683975,0.0116176463063917,0.0151015339903995,0.0149568604580432
0.00245881609002829,0.00235904803906273,-0.0014149277210258,-0.000219707789525181,0.00521004109172552,0.00777925760488163,0.0117773119624274,0.01130977900063,0.00917589766872373,0.01241270732942,0.00703174468813206
-0.00245881609002829,0.00188323972796489,0.00282785624997484,0,0.00550608678511733,0.00643680383347878,-0.00312707912249621,-0.00270270434788511,-0.00264462964056511,-0.00370766112056131,0.000945145295557115
0,-0.00235460433721002,-0.000706214718616316,-0.000219756071645705,0,0.0111203406460216,0.00476488950264242,0.00472494972865256,0.00154355047184529,0.00505250050289829,0.00555583824396555
0,0.000471364609245128,-0.00282985685841108,-0.000439657074569055,0.0102828669555839,0.00578454252153016,-0.00327830758424419,-0.00371057939653552,-0.00264754705118664,-0.00190572335015116,-0.0096336127723613
0,-0.000942951507870049,0.00247656238379435,0,-0.00834675792871753,-0.00741749217224097,-0.0158395746592221,-0.0158967807702246,-0.00909904191615674,-0.0125333317932537,-0.015466184096204
0,0.000942951507870049,-0.00247656238379435,0.000219852699577139,-0.0113471796222324,-0.00857122052353088,0.00210271645188254,0.00251486186499461,0.00367177046733946,-0.000454597121137157,0.00357526301468925
0.00147601502812034,-0.000942951507870049,0,-0.000219852699577139,0.00130335632657097,0.00237812240496726,0.00482347829585228,0.00478360821072243,0.00631056619543768,0.00147668567755077,0.0055471154953266
-0.00196850457267228,-0.000943841504706278,0.00106213499098384,0.000219852699577139,-0.00293494422319363,-0.00862469792504061,0.000630865094655597,0.000567955941887632,-0.000441549847112199,0.000567375901745271,-7.34331208183114E-05
0,0.000472032106947573,-0.00106213499098384,0,-0.000653381271202846,0.00110517601965476,0.0140125193853655,0.013647084863663,0.00715113889669716,0.00937171653401658,0.0111972349483795
0.000492489544551944,0.00141476090562875,0,0,0.0107265777386436,0.0120769994866592,0.00619964787952521,0.00636482523891679,0.00688264037758035,0.00716688398010112,0.0120064481412503
0,0.00235349602630919,0.00282985685841108,0,0.00548123248820964,0.00706844809777607,0.000772260444589445,0.000778859566493928,0.000108867236512822,0.00100373621319538,0.0012190313796725
0,0,0,-0.000219852699577139,0.00321027563024856,0.00144378296150016,-0.00231857279847336,-0.00244988986676997,0.00358598591285553,-0.0071596681274142,-0.00246349725764317
-0.000492489544551944,0.00140944350323391,-0.00353857410990344,-0.000219901045416471,0.00320000273067045,0.00557505265589242,0.00486280916570125,0.00533749738190359,0.00270812059567671,0.00526287536904158,0.0106473941026097
0.000984736662539731,0.000938526582263677,0.00283186029957072,-0.000219949412521459,0.0108040453533462,0.006969914732184,0.0121686727134316,0.0122349280420049,-0.000865800919885196,0.0108853679525169,0.0115194263294485
-0.000492247117987787,-0.00375940292390542,-0.00354108018745514,0,0,-0.000890868655801569,0.00182398591380517,0.00218866360076042,0.00399806032584005,0.00385909294191911,0.00534929270531137
0.000492247117987787,0.00235128253165051,0.00283386657947826,-0.000219997800909866,-0.00570524526932115,-0.0066172109472058,-0.000569638295095931,-0.000327994317705915,-0.00986190599105852,0.000110041265585448,0.00167597804593633
0,-0.00329334571955187,-0.00283386657947826,0.000219997800909866,-0.0163438984995272,-0.017741232884835,-0.00475964725298805,-0.00438356866325762,-0.00930035698710574,0.00087989446943948,-0.00433536795396261
0,0.00329334571955187,-0.000354798655486377,-0.000219997800909866,0.0179319566385781,0.0193548594115658,0.0134963000898618,0.0132018719560576,0.00973589706367717,0.0162481083908532,0.0148391315545466
0.000492004929974144,-0.00235128253165051,0.000354798655486377,-0.000880475513628021,-0.00222398820817737,0.000179131214093076,0.00210653102272795,0.00205727970345926,0.00326051804993366,0.00140517776999061,0.00342336260074161
0.000983284248349037,-0.000470920658573348,-0.0014199505403214,-0.000220240062557053,-0.0031857306331311,-0.00682964552589294,0.000563496699671706,0.000540686685245539,-0.00391389932113651,0.00474138819282643,0.00286293611944588
-0.00147528917832318,-0.000942507138573134,0,0,-0.00287586074546375,-0.00270880526808703,3.75551591447199E-05,0.000540394501127306,0.000326743998986245,0.0032199233572785,0.0017823280087863
0,0,0.00177462335836864,0.000220240062557053,-0.00192184556269925,0.000361598268268537,-0.0031595602903689,-0.00454841589866595,0.000870795744587039,-0.00580334782963177,-0.0114806551221838
