ACWI,SPY,TLT,VWO
0.0279792614201266,0.019030095976988,0.0436169971258993,0.0198482582552932
-0.00383945466198332,0.0233353478042755,-0.072127650512984,-0.0520632792699138
-0.0390284192518942,-0.0187117499746758,-0.0356656105658937,-0.0684943354335985
0.0447821602805436,0.0503859398885469,-0.0251228533415162,0.00693645555300826
-0.0232163793793343,-0.0304513407621609,-0.0160048259424705,-0.0349084704795515
0.0539126463159665,0.0262935050948165,0.00386086136436603,0.0619337207677217
0.0387427032610819,0.0452665938734045,0.0115867289398901,0.0424453436255732
0.0154026051463321,0.0292069686465704,-0.0300838614032299,-0.00935818219521778
0.012222970066416,0.0201817258409349,-0.0251091313366487,-0.00823050293671113
-0.0474460163852726,-0.0358845229199929,0.0611211260239992,-0.0881168962926684
0.0507381001157556,0.0445103290749795,0.00267466996037324,0.0318731593771711
0.00569208978313185,0.00385749872524244,0.00486975542007251,0.0425382470464148
0.0117980753681035,0.00692746604573458,0.0181658040583335,0.00883216716938673
0.019859227030766,0.0229412157169486,0.0266445605835575,0.030549591415435
0.00415731881677139,0.0156543289082363,-0.0050962402143675,0.0215616973201831
-0.0145426540976477,-0.0135286901692782,0.00404402057831543,0.0135868558044994
0.025435646219492,0.0387047311333557,0.0435205747083183,0.0377064474277007
-0.0337203814064484,-0.0185558455090371,-0.0236285547584885,-0.0847712523979443
0.0119822389071116,0.0232778610119393,0.025307085959815,0.0220518792845028
0.0136623199526227,0.0271013665318778,0.0268072467911038,-0.0110837412058498
-0.0324589211857269,-0.00804386612436936,0.0276173935681259,-0.0523296837437184
-0.0132497930943583,-0.0300770664818488,0.0936338360979798,-0.00200104699014236
0.0536204011998036,0.0546819137418275,-0.0653681011075911,0.0455180276747531
-0.0147195147041828,-0.0202841403902774,0.00891562017177083,-0.0225000498368413
0.0282541986209903,0.00978587211605753,-0.0369431467211365,0.0715180833974576
0,0.0127742091526493,-0.0260611380411495,-0.0361820855285968
-0.0377964102899773,-0.0253736398045863,-0.043725998227556,-0.0350912972870781
0.00820840300733572,0.0223378752562162,0.0422580456988735,-0.0646690268847299
-0.0704954675339407,-0.0628866887917869,-0.00910029337692198,-0.103853845913958
-0.0349762791915018,-0.0310325093698269,0.0173094030565801,-0.0428869726800047
0.0737768818766695,0.0816349944127364,-0.00617087162137775,0.0515350298191577
-0.00535270860340731,0.00364845959190241,-0.0108914957366597,-0.0232298257631718
-0.0341642428842066,-0.0233673971070312,-0.0071891820738399,-0.0398555170397326
-0.0544853019183247,-0.0510686880220224,0.0542330812896683,-0.05919257413768
-0.0125644112184196,-0.000826294524465254,0.028498077634401,-0.00324887817731234
0.0713400607291579,0.0599558442782273,-0.00282881890820708,0.118036171960326
0.0132898205089891,0.00393346408136797,-0.00946193990658895,0.0100705343491154
0.00333887709211211,0.0168684804351678,0.00601064269029994,-0.0328852876387225
-0.0136008536713552,-0.00171706909097313,0.064989714772274,0.0414371994427709
0.0370089184189171,0.035821924581823,0.0189694324123213,0.0501004551356687
0.00342174443105137,0.00119682299959134,-0.0120102533492572,0.00779890748173928
0.00934982158029474,-0.00498064952922039,-0.0170167830940899,0.00800429101303957
-0.0193052421843198,-0.0174890779052914,-0.0465927003157409,0.00318384270501548
0.0102969584821073,0.0361760820533288,-0.0876141737934013,-0.041373989537306
0.0101920108516964,0.0141922765567566,-0.00927441692239661,-0.0122224421940675
0.0286543218537014,0.0177364646912954,0.0081094056249329,0.055977704252467
0.0248167599115661,0.038539262689743,0.013562889137428,0.0222143850015661
0.013367483836463,-0.00309182905354444,-0.00849663838977932,0.0262737366919854
0.0159953305342357,0.00987723323543577,0.0134948102887389,0.0154886663989329
0.0218503571617648,0.0140142457957442,0.0166164151537309,0.00986691568952702
-0.00320145242989689,0.00148994567029881,0.00577110617759757,0.0022066981791613
0.0269655709102903,0.0203457952388346,-0.00866919713543179,0.0520154575933085
0.00400511206290233,0.0029134533070474,0.0313480175639436,0.0295520520583721
0.0186262863509601,0.0149986378610816,-0.0255602103147741,-0.0166158267038936
0.021277446292185,0.023290711277034,-0.0024075370772465,0.0240374694487655
0.0199978235302183,0.0301080494876338,0.0052889269635088,-0.00336666292297494
0.00514562186002276,0.00695652344910513,0.0138108222683888,0.0316433152866225
0.0554461350259299,0.0548282550462877,-0.0330972730553718,0.0821349226032528
-0.0457828269354659,-0.037037925939492,-0.0329664050468503,-0.0550598190627869
-0.0150878906651153,-0.0317902619234918,0.0261806060899392,-0.00403608899099783
0.00403648576451854,0.00515490608099345,-0.0232375854551812,-0.0280613974584822
0.00471181536925336,0.0240183084767382,0.0176436230437762,-0.0237025092063674
-0.0168703763518447,0.00125409015412803,0.00411624846426584,-0.0555378237010182
0.0301920207017776,0.0363768164693505,-0.0167347479886759,0.0390384206276622
0.00693354017864856,0.0314209993643653,0.0108019585278667,-0.0428370919624825
0.00607828681078271,0.00141129969544895,-0.0313116057494494,-0.0250495010819716
-0.0772412371711155,-0.0716080164677084,-0.031971489276728,-0.079676904801854
0.0157325027348243,0.0183793305143771,0.0152901495439393,0.0472040702920906
-0.0846837224435264,-0.0979910635686681,0.0521989813867139,-0.0408849901112052
0.077353439808963,0.0770217796670947,0.00377854136215383,0.0922034848276763
0.0243688453789934,0.031901504888241,-0.0161167552717894,-0.00383693160903631
0.0156450005446036,0.0135436466324474,0.0521095390646478,0.0209232806283919
0.0336612982320146,0.0400399643573577,-0.0223129003484974,0.021185749866091
-0.0626285263370363,-0.0658953606008321,0.0640582213516607,-0.065937037544729
0.0503583845169704,0.0624202147480011,0.00740628937006793,0.0454568923116425
0.000678145429716892,0.0150062695399491,0.000602196721047221,-0.0182707771821637
-0.0223465997728871,-0.0168851249274073,0.102813814885999,-0.0331090806448287
0.0222109867825688,0.0146636373680851,-0.0289316014482708,-0.00347144421541934
0.0270213964190944,0.0218638865059795,-0.0129433172356404,0.0387333819538527
0.0230915524109214,0.0355584747617987,-0.00582269140333569,0.00500544245049772
0.0218134687074452,0.0237368706130452,-0.0358139221354215,0.0557176290473267
-0.0144893153211845,-0.00040390424879444,0.0740974172813456,-0.0569071867453337
-0.0778473421535999,-0.0824752385127958,0.0625016901671662,-0.0361119545495972
-0.143984830149684,-0.139247357219858,0.0603405427250285,-0.188758850000391
0.0937543703065105,0.119544642030299,0.010672099339577,0.0751931546631117
0.049676737312442,0.0465450384971469,-0.0190724707067762,0.0323706343572439
0.0205571166083898,0.0131880806622071,0.00207618753924344,0.0584809973451774
0.0521949094964915,0.0572232848497087,0.0422240937432372,0.0823509807277558
0.0585093792377016,0.0674686041632802,-0.0528950539503077,0.0270658802950763
-0.0299523266652546,-0.0421576096639207,0.00657548582413359,-0.0217324564772219
-0.0225240296132787,-0.0252496845697019,-0.0354741379202155,0.0130961015838635
0.111191985576792,0.10325745833861,0.0154289836652506,0.0821299675251708
0.0380837860424474,0.0321249661695227,-0.0144141507093192,0.0522285004543712
-0.00309117903063338,-0.0102427066493389,-0.0370041625659257,0.0308502642275825
0.0226300954705829,0.0274259374343258,-0.0601971157627261,0.0155518418616443
0.0281378399036072,0.0411290295189763,-0.0550808590829579,-0.00841792683793541
0.0415826175926126,0.0515581946669101,0.0232780950043381,0.0177096948004531
0.0146119398747144,0.00654460683581171,-0.00144360460266579,0.0168448961625156
0.00535079462257215,0.0189134017880894,0.0418039119894331,0.00794902596677938
0.00905070767621918,0.0241192718703314,0.0351892433301204,-0.0607282126107989
0.0215083004856442,0.0293256101474144,-0.00462546443775658,0.0216768489617167
-0.0431891225383687,-0.0509250088354047,-0.0307716202198964,-0.0434340818156374
0.0525385107173477,0.0678114839438981,0.0230823919046665,0.0129136896933417
-0.0233451244171015,-0.00806729804821682,0.0260639848451074,-0.0294463186723752
0.0277982203054545,0.0417031459245774,-0.0226842331370145,0.00547392069365538
-0.0465379989918251,-0.0541830010702489,-0.0399254831704994,0.00423684867204965
-0.0310812445922277,-0.0299614051825889,-0.0178563826248617,-0.0379571366064413
0.0192255396851824,0.0337992690274431,-0.0573055714064665,-0.0359804349242294
-0.084118234081572,-0.0918620853966745,-0.100509965251691,-0.0600828767120225
0.00445963676622174,0.00225471998357829,-0.0244917072819471,0.00459350296664551
-0.0938027433010094,-0.0903699716851465,-0.0146050628737955,-0.0466727417302129
0.0683012546793691,0.0880909558587932,0.0220413359081153,-0.00795476838282871
-0.0446238175083122,-0.0416577147349608,-0.0484155701913771,-0.00460882865418855
-0.0986568622560107,-0.101101502884117,-0.0880519988872717,-0.119699511765233
0.0615386518423007,0.0781414049659714,-0.0638814697113856,-0.0289150219466485
0.0800706082040987,0.0541012941244912,0.0666108447196745,0.13367241617801
-0.0548977825967159,-0.063936924147022,-0.0313437669279875,-0.038747008341848
0.0723645305152854,0.0609891434823293,0.0736558886619587,0.0800821757702153
-0.0337692839487733,-0.0254641682028423,-0.0522907240032362,-0.068857602831395
0.0327825360359828,0.0325976966101473,0.0447979904484406,0.0245565674617008
0.0155648603582561,0.0158486765416317,0.000845711060285304,-0.0039682552334992
-0.0105314864714963,0.00460557179201881,-0.0331374437492853,-0.0300187107546912
0.0460734030845673,0.059079090750898,-0.00048555745419776,0.0408937219340291
0.0353284773178011,0.0322089605403617,-0.0284762264093281,0.0570901132982207
-0.0295084904939982,-0.0163855105630804,-0.034677363661288,-0.060784281458734
-0.0437407280058544,-0.052117542425667,-0.0858455569550074,-0.0331106175668015
-0.0257704497652753,-0.0219477131729207,-0.0593428919881953,-0.032925864644429
0.0851396746601552,0.0874097884307581,0.0911901894922371,0.0685008079779887
0.0375438269843809,0.0405976129910135,0.0769124975126427,0.0115013480877137
0.00274758694204191,0.0158009680855766,-0.0227072616290176,-0.036169390311759
0.0452140375890275,0.0504179547125148,-0.0292888286951172,0.0477806324023535
