Date,ACWI,TLT
2020-04-02,0.01990116659322272,0.006325812222303995
2020-04-03,-0.015055290127222953,0.0023766730690093496
2020-04-06,0.05984963317704928,-0.002614705819335761
2020-04-07,0.00109846533603708,-0.010527639423279389
2020-04-08,0.02386607485960912,-0.007302646992527251
2020-04-09,0.014443381849524428,0.001815560022050633
2020-04-13,-0.008032153122962349,-0.009171835105606263
2020-04-14,0.02539011744788411,-0.0002441629743170637
2020-04-15,-0.025237935844209858,0.0261444713554706
2020-04-16,0.0042507847158610446,0.011292896340706626
2020-04-17,0.026903362629214556,-0.013495314731142294
2020-04-20,-0.01470720833064032,0.008012661788641573
2020-04-21,-0.03115995099517921,0.012512953060906717
2020-04-22,0.023196588697943277,-0.010269139734216282
2020-04-23,-0.0010565195110876502,0.005294495376082509
2020-04-24,0.010216439389382437,0.0023440815815138905
2020-04-27,0.016161614176056105,-0.018789283485178387
2020-04-28,0.00014710105751358782,0.011445596709223516
2020-04-29,0.026126348313677106,-0.0052024333482139085
2020-04-30,-0.015593758050351347,-0.011745558486239815
2020-05-01,-0.026691807912839316,0.007230551960712539
2020-05-04,0.0032825095096900014,-0.00471483840014475
2020-05-05,0.006976963440461503,-0.006421671425561826
2020-05-06,-0.005339683706563569,-0.016267385587711125
2020-05-07,0.013149327701553304,0.016568400262956473
2020-05-08,0.016449965346180484,-0.013086359623944332
2020-05-11,0.0010101695471957939,-0.007836447645233058
2020-05-12,-0.01701980311592166,0.010211959044177377
2020-05-13,-0.013292198176280579,0.006972104737434925
2020-05-14,0.006224981734157531,0.009739721671909507
2020-05-15,0.0008860960468268786,-0.002575964688880994
2020-05-18,0.03338970463525026,-0.022198895280643782
2020-05-19,-0.010188781124032431,0.003734206523533956
2020-05-20,0.01659308611523258,0.0029894792894902267
2020-05-21,-0.008834413606094493,0.002494623743686475
2020-05-22,-0.001145665726872025,0.0059980519185725
2020-05-26,0.01859656920079278,-0.01350057715149422
2020-05-27,0.012439875459052452,-0.0018384798118509238
2020-05-28,0.0008331739944189565,-0.0036871308242005796
2020-05-29,0.002356667950233593,0.00711618058041541
2020-06-01,0.012658371624383769,-0.008040044404136637
2020-06-02,0.010878582150975369,-0.0036422939650169184
2020-06-03,0.016232149976192822,-0.01338630445070077
2020-06-04,-0.0054707410282466284,-0.014584958091459654
2020-06-05,0.022621496981541256,-0.007148783430537264
2020-06-08,0.011574346371648225,0.00383611549941687
2020-06-09,-0.00883113110516387,0.0112945281259611
2020-06-10,-0.0027432152664843557,0.01471852475671831
2020-06-11,-0.05788958608813921,0.018724423213293484
2020-06-12,0.014311526601654023,-0.009687989149981924
2020-06-15,-0.0016409513435950984,0.0005543523947064699
2020-06-16,0.016423838424057813,-0.015452264049364395
2020-06-17,-0.0005386603474102358,0.004119107613434814
2020-06-18,-0.0012129705410748315,0.010532263830318911
2020-06-19,-0.005680271630565059,0.0008008926056106702
2020-06-22,0.00998655858278319,0.0001231790166142943
2020-06-23,0.0046888487267686685,-0.006858020684131105
2020-06-24,-0.02380423689052069,0.010668221413038914
2020-06-25,0.010619552648718056,0.0028787648733432647
2020-06-26,-0.01955607862403408,0.010646488394487896
2020-06-29,0.011397228663407866,-0.003151734709049059
2020-06-30,0.006532458721492773,-0.004868281263323837
2020-07-01,0.007432907121887489,-0.00311590000745543
2020-07-02,0.009247569234469566,0.0010397124682119951
2020-07-06,0.019028090428090394,-0.004104003678948587
2020-07-07,-0.011717590038681891,0.01395816103965064
2020-07-08,0.010276753996728338,-0.004002938645450982
2020-07-09,-0.00617977403957326,0.015796753825859433
2020-07-10,0.008013187184486625,-0.005037469950281093
2020-07-13,-0.00880481617250961,0.0033012427008758394
2020-07-14,0.012331191509810324,0.0014370675190216176
2020-07-15,0.009859993682277413,-0.004678223606172871
2020-07-16,-0.0060861467241482,0.004738117491755567
2020-07-17,0.0035008693449229966,-0.002096410576891472
2020-07-20,0.008762946346713818,0.002455333512542346
2020-07-21,0.003074533033571747,0.0005978883579436101
2020-07-22,0.003192646847324454,0.0029843642780100765
2020-07-23,-0.010381349789896355,0.011613608950711729
2020-07-24,-0.005943925826970009,-5.887953505023802e-05
2020-07-27,0.011083925553163176,-0.0037184925329629692
2020-07-28,-0.006816292843894622,0.006894739420360452
2020-07-29,0.0118026487394145,-0.001704489685844024
2020-07-30,-0.0065255444830869536,0.0065669840055830875
2020-07-31,-0.0029569136076084135,-0.0006430716082315158
2020-08-03,0.0105021420653717,-0.00615929831733375
2020-08-04,0.0052100462691040406,0.009487131099398027
2020-08-05,0.0068208032783916295,-0.008781229214497088
2020-08-06,0.003518460187352801,0.005570373639811166
2020-08-07,-0.004526039989436903,-0.006688199522253413
2020-08-10,0.002516952631878233,-0.004483840937739458
2020-08-11,-0.003525548675050061,-0.011956211382360138
2020-08-12,0.015643896024720938,-0.009137450328815078
2020-08-13,-0.002113223107138573,-0.01074652274247434
2020-08-14,-0.002242436521455282,-0.003914467680035116
2020-08-17,0.007207708875732521,0.002509434103818542
2020-08-18,0.0011137472539273219,0.0071265610073014685
2020-08-19,-0.005456975047137824,-0.006271132670631729
2020-08-20,0.000994334462304458,0.008998729024032315
2020-08-21,0.001613865191944619,0.005974431478505515
2020-08-24,0.010610840800818089,-0.001625895525105392
2020-08-25,0.003919648358169603,-0.007683204423570622
2020-08-26,0.00815732473079489,-0.0038334336282668247
2020-08-27,-0.003036009330525502,-0.01715535816523328
2020-08-28,0.007633129138681305,-0.0007445736523994384
2020-08-31,-0.0060532873607463955,0.006619103887540945
2020-09-01,0.008584770714864298,0.010243905886151872
2020-09-02,0.011372655995721459,0.009475274756130858
2020-09-03,-0.030946567224857446,0.0028372312302940017
2020-09-04,-0.004923011745721517,-0.019171045402184284
2020-09-08,-0.023721480229125014,0.006125968473645216
2020-09-09,0.01939373185448101,-0.0026908188319252346
2020-09-10,-0.014855710678984835,0.005069807829043427
2020-09-11,0.003640715917505588,0.002130129797726532
2020-09-14,0.01220585232547311,-6.076611601635307e-05
2020-09-15,0.006662589983554845,-0.0024349795076119563
2020-09-16,-0.0027090427007854245,-0.0029910321671442475
2020-09-17,-0.005440107459560473,0.0030519464231870685
2020-09-18,-0.00946696297743621,-0.0031130468759421603
2020-09-21,-0.013862836277863444,0.005061367448363718
2020-09-22,0.004684380463480409,-0.0007910039341911812
2020-09-23,-0.018742197957765327,0.0013383699173115104
2020-09-24,0.0005146798474706671,0.003822641242709146
2020-09-25,0.010874520335522497,0.0
2020-09-28,0.015780167854671845,-0.002850480969164515
2020-09-29,-0.0035131628356861455,0.0011533125017351153
2020-09-30,0.004514688129785505,-0.009631295877984947
2020-10-01,0.007479447651705939,0.0006123697761051261
2020-10-02,-0.007604511866614594,-0.003741077063912357
2020-10-05,0.01638363117484598,-0.01973253776662176
2020-10-06,-0.010768130847190527,0.005374921387253373
2020-10-07,0.013595543439335778,-0.007319612371812667
2020-10-08,0.008069534615404272,0.005385451292167609
2020-10-09,0.008487948835923298,-0.0001873694149789884
2020-10-12,0.011644105119033021,0.003180705302430198
2020-10-13,-0.006705779460427053,0.007135093863893438
2020-10-14,-0.0048175633748694935,0.002284838260589339
2020-10-15,-0.005204881282976359,-0.0017286014100719171
2020-10-16,0.0006065565587975996,-0.002784377965639351
2020-10-19,-0.009872681526660543,-0.0037868289584555015
2020-10-20,0.0047656886679687815,-0.009561668855160299
2020-10-21,-0.0024410722178638267,-0.003459686149636987
2020-10-22,0.0031722148336514877,-0.010451362886220394
2020-10-23,0.0042546238873315545,0.006094041982331433
2020-10-26,-0.01700449980213392,0.009260208324459285
2020-10-27,-0.0033368908106501394,0.006686943820462865
2020-10-28,-0.03245978649758552,0.0009338142093948676
2020-10-29,0.007897159368822848,-0.009754939638987103
2020-10-30,-0.008664686079127293,-0.009914463657805683
2020-11-02,0.010945770651097142,0.00638935893455006
2020-11-03,0.018187983037774025,-0.005818370531167183
2020-11-04,0.020911027552783068,0.02146030849096192
2020-11-05,0.02012477579850014,0.0017367500778862066
2020-11-06,0.0013114828747324836,-0.012158374810050887
2020-11-09,0.014431303297778975,-0.021238989573858724
2020-11-10,-0.0008224131749896557,-0.005783666870676996
2020-11-11,0.008310448402998993,0.0036026644074302894
2020-11-12,-0.01089961328996747,0.016874506090612584
2020-11-13,0.013344449286875282,-0.0013268346551367216
2020-11-16,0.012250211827843138,-0.0024055520866195224
2020-11-17,-0.002415032963366315,0.006506853819226777
2020-11-18,-0.008440770729323255,0.002892398339532143
2020-11-19,0.005096082504724819,0.005135232125725864
2020-11-20,-0.0024289999715598753,0.00883089202444065
2020-11-23,0.0036989950976860086,-0.004592227489269796
2020-11-24,0.014774373258597429,-0.010001996811862313
2020-11-25,-0.0010236745130232094,-0.003083252449030738
2020-11-27,0.0061266460745166285,0.009658328916924752
2020-11-30,-0.01229105944688591,-0.001249044284367784
2020-12-01,0.01409912898318666,-0.015873375855833594
2020-12-02,0.0020302319796217105,-0.00796816964917646
2020-12-03,0.0016887313283255878,0.008031624822113947
2020-12-04,0.008735622482994643,-0.014774325352894913
2020-12-07,-0.0023443949636261507,0.008980234446167579
2020-12-08,0.003458832553962843,0.0047142230940657726
2020-12-09,-0.007041858332172524,-0.003310348118567674
2020-12-10,0.0026884508467892587,0.008824609390003069
2020-12-11,-0.002576262680674901,0.003533334101770258
2020-12-14,-0.010712224699400252,-0.0027751669210269725
2020-12-15,0.012617073319669103,-0.0033530463269650923
2020-12-16,0.0024597643741417485,-0.0026651336187173413
2020-12-17,0.007121420661671429,-0.003692166753411108
2020-12-18,-0.0045563634900238625,-0.0030019580770623833
2020-12-21,-0.006369089094098612,0.0039580945418355995
2020-12-22,-0.001682858182578073,0.005147592190750672
2020-12-23,0.004704901657444083,-0.006933185316511548
2020-12-24,0.0012284915952180953,0.003949521849848203
2020-12-28,0.006564010643844043,0.0004449853915904356
2020-12-29,0.0019940219774561285,-0.0012717599674507696
2020-12-30,0.0033145875521167767,0.0021610402736387258
2020-12-31,0.0006615675285797096,0.0014592251465144201
2021-01-04,-0.005526707924620844,-0.0012053317539297836
2021-01-05,0.0102553723544343,-0.007454389028872299
2021-01-06,0.005579601169189097,-0.020741812109955404
2021-01-07,0.010419011672746947,-0.008853427656807078
2021-01-08,0.008814414501066459,-0.003232874695624055
2021-01-11,-0.008814414501066459,-0.0016534941290959893
2021-01-12,0.0035565506282866366,-0.0007947181020808713
2021-01-13,0.0006453558869257137,0.011199043261324704
2021-01-14,0.001504076206350291,-0.009411940994671575
2021-01-15,-0.01057643528896346,0.0039599186289107635
2021-01-19,0.009287330519346604,0.0032222447668202037
2021-01-20,0.012392036095881132,0.0009844089988151339
2021-01-21,0.00021227858789352183,-0.007043026004899033
2021-01-22,-0.004681383710755327,0.0032314829206114837
2021-01-25,0.003300563981178506,0.011716666638993622
2021-01-26,-0.003087253330749995,-0.0018888999802886275
2021-01-27,-0.02493784443190794,0.002539473140897641
2021-01-28,0.008381877070236854,-0.005543110458077649
2021-01-29,-0.01981560851610542,-0.006034376007996833
2021-02-01,0.016884524203589102,0.0
2021-02-02,0.012639914820356424,-0.0064682141803009685
2021-02-03,0.0017161436529882224,-0.008912673632656798
2021-02-04,0.006835436295222763,-0.002675904111557159
2021-02-05,0.005731292809841193,-0.008408781242683183
2021-02-08,0.007485923554511054,0.004381348488344372
2021-02-09,0.0019938350175916497,0.0007395745490743622
2021-02-10,0.00020968838799007017,0.006631671954750118
2021-02-11,0.004913947773524718,-0.005489684070879797
2021-02-12,0.004786182269582717,-0.012497248189299981
2021-02-16,0.0018666427874336478,-0.01534385556229445
2021-02-17,-0.0019703901994843065,0.006330429216325761
2021-02-18,-0.006979539242971455,-0.004055102692018586
2021-02-19,0.0017755309282865284,-0.013381089646755662
2021-02-22,-0.010384584879342462,-0.007637182738695181
2021-02-23,0.0007378901438235275,-0.00288775272152364
2021-02-24,0.0056734054719633775,-0.006581587981166592
2021-02-25,-0.022353816911852675,-0.016465424152060315
2021-02-26,-0.008931931412471172,0.03252436095067157
2021-03-01,0.02276344334582525,-0.014498090611090753
2021-03-02,-0.006466345914013516,7.095853298810795e-05
2021-03-03,-0.011014374153669237,-0.010905022608642234
2021-03-04,-0.014404341153987588,-0.0064706093918749374
2021-03-05,0.01397413125571667,0.0019456267675472816
2021-03-08,-0.00886013037139044,-0.007805212781252457
2021-03-09,0.0168957444823441,0.01376253744296907
2021-03-10,0.004471879014585234,0.002001707628076055
2021-03-11,0.012877539662978776,-0.007239466589592958
2021-03-12,-0.0018895691990818975,-0.021449886499363302
2021-03-15,0.005344546547446427,0.00586256301071586
2021-03-16,-0.00010454284106931055,-0.004026824311969435
2021-03-17,0.0029224400972012177,-0.007511112682538901
2021-03-18,-0.01353562748291992,-0.010177979921106584
2021-03-19,0.0007392121592211254,0.006178616720691643
2021-03-22,0.005054193357425518,0.011143575242573256
2021-03-23,-0.011408192301201936,0.00898644211065136
2021-03-24,-0.008320922738576542,0.0053677064255861495
2021-03-25,0.004489085989931141,-0.007916636162272006
2021-03-26,0.016499636081146463,-0.0035061812557843908
2021-03-29,-0.0023104528014084025,-0.008524475830105516
2021-03-30,-0.0015783822513935064,0.005226221430053357
2021-03-31,0.0019988691184975593,-0.005595315749216567
2021-04-01,0.012947845685051362,0.015094055786881277
2021-04-05,0.011039572557709931,-0.004372799393512317
2021-04-06,-0.0011293118774275968,0.006769763257884698
2021-04-07,-0.0016448655087435426,-0.006988900395695552
2021-04-08,0.006154481051050098,0.008221441241144767
2021-04-09,0.0044893701746362424,-0.003629504709821596
2021-04-12,-0.002752479122960949,-0.0004364093788948864
2021-04-13,0.004684794095297207,0.007465687606825533
2021-04-14,-0.0006097932800592787,-0.00318243042271682
2021-04-15,0.009410646712969317,0.016595896703023527
2021-04-16,0.003920187834453692,-0.007796696226693989
2021-04-19,-0.004121681315261583,-0.0028764143484441007
2021-04-20,-0.010735342937892689,0.004598365540847027
2021-04-21,0.008819589254183136,0.00200514805453178
2021-04-22,-0.006074107138063667,0.004354510320364824
2021-04-23,0.010806545202069806,-0.002353374840090794
2021-04-26,0.002107261619745948,-0.0014289581564872478
2021-04-27,-0.00040105188881423004,-0.008761285634808047
2021-04-28,0.001603167016089202,0.0006489262907525273
2021-04-29,0.0024000560837205143,-0.002959672969385707
2021-04-30,-0.009332266625140306,0.00231074667863318
2021-05-03,0.003924132230478605,-0.0008658906270699873
2021-05-04,-0.009484506933390868,0.006763119556887354
2021-05-05,0.003642997466168474,0.0016478292820272245
2021-05-06,0.007146113524211017,0.0016451184071311076
2021-05-07,0.0089856987116681,-0.004943606389065991
2021-05-10,-0.009888687154743003,-0.010178672162413527
2021-05-11,-0.008265339573667596,-0.0056757340485891206
2021-05-12,-0.020863927822612816,-0.010563384506366624
2021-05-13,0.008028851848634666,0.0015474116218747724
2021-05-14,0.015665063433646154,0.009307878224625199
2021-05-17,-0.0015150906818304222,-0.0021178563441832665
2021-05-18,-0.0027328994958226716,-0.0025618785757171025
2021-05-19,-0.004673448640616584,-0.002421588615836079
2021-05-20,0.011441474377862804,0.008194932319728565
2021-05-21,-0.001108039485422374,0.003201184626571596
2021-05-24,0.00783056681219474,0.003697626281200961
2021-05-25,0.0,0.009220739879012285
2021-05-26,0.0023971032885627963,-0.0017224454260684752
2021-05-27,0.0010967707601228227,-0.004030504583623085
2021-05-28,0.0029851072092705877,-0.0015878835227916
2021-06-01,0.0032733434282699037,-0.0016627202090413462
2021-06-02,0.0010886622654195932,0.002312583664732415
2021-06-03,-0.005256632935850547,-0.003760793360660486
2021-06-04,0.009205710408160428,0.013601731546436291
2021-06-07,0.0002955399273627535,-0.003078304920686392
2021-06-08,-0.0004925900182310983,0.0070019986987786
2021-06-09,-0.0025656431661884582,0.008790057984929156
2021-06-10,-0.002176076269416072,0.005981025165334941
2021-06-11,0.0018796309943827083,-0.0016148554320691844
2021-06-14,0.0025664028764484925,-0.007688792807836187
2021-06-15,-0.0019736001801389236,-0.0012045076481772554
2021-06-16,-0.006441101836316854,-0.0008511978512020235
2021-06-17,-0.001890590284324034,0.014861003255409067
2021-06-18,-0.013335554551092699,0.018631300739744283
2021-06-21,0.011740621372121396,-0.01688506335454587
2021-06-22,0.00408187796939341,0.0024396632352958747
2021-06-23,-0.0018895380375010262,-0.002579173382382116
2021-06-24,0.007042622910461205,0.001604043473351524
2021-06-25,0.004044431279830896,-0.01043759622428464
2021-06-28,-0.00029536532067009347,0.01022852364332838
2021-06-29,0.0003937509773521697,0.0016714641855974932
2021-06-30,-0.003945107186900998,0.0044435215873805944
2021-07-01,0.004141999635975502,-0.0012478022685495915
2021-07-02,0.00461487602933186,0.0060163740336838245
2021-07-06,-0.004221282448465757,0.011652830563689598
2021-07-07,0.002161962478150592,0.008820111445722034
2021-07-08,-0.011055316736819698,0.003910217708735786
2021-07-09,0.013114636707134864,-0.014162502555784329
2021-07-12,0.0029345166681791213,-0.001297520887975523
2021-07-13,-0.003424478479051807,-0.0076828140732301264
2021-07-14,0.0013711989586298046,0.011297966161968098
2021-07-15,-0.004217556284023871,0.010969844381507166
2021-07-16,-0.007597063291670203,-0.001887420632951553
2021-07-19,-0.015268983351983678,0.021691375744820718
2021-07-20,0.011001195616522352,-0.009686313917078415
2021-07-21,0.010487852755359128,-0.012747531610378893
2021-07-22,0.001671812092458147,0.009408630344864832
2021-07-23,0.006269067628293712,-0.006711434587987064
2021-07-26,-0.0005861026477829157,-0.002967377717105535
2021-07-27,-0.006764349156991756,0.010614824875497142
2021-07-28,0.004612536655142385,6.67881122913272e-05
2021-07-29,0.005468280287723282,-0.005561622329038229
2021-07-30,-0.005664095439891881,0.004692620537419145
2021-08-02,0.0004895780262463845,0.007661810938629721
2021-08-03,0.007120202884554949,0.0005308329468469708
2021-08-04,-0.0020430914805960043,0.002054257116175684
2021-08-05,0.004276026290701118,-0.005110376450216059
2021-08-06,-0.0016499814350545705,-0.016842043173025623
2021-08-09,0.00048558439894463845,-0.0035928505685332013
2021-08-10,0.0012613134661103587,-0.004628642521697479
2021-08-11,0.0030980729959715347,-0.0006143088112811057
2021-08-12,0.0004832380137056447,-0.0016397259302136646
2021-08-13,0.0025089478909539054,0.01567247718375331
2021-08-16,-0.0013501727034430644,0.00242049874262662
2021-08-17,-0.009307795088564497,-0.0004029927286266499
2021-08-18,-0.006842022275734827,0.003353457063056453
2021-08-19,-0.005310278215939768,0.007338197262541257
2021-08-20,0.005898547277422672,0.0006644924066145919
2021-08-23,0.01004549736069027,-0.0006644924066145919
2021-08-24,0.004550461373907133,-0.00780705387009295
2021-08-25,0.0012550552785288716,-0.008341266755517829
2021-08-26,-0.0063879782076492475,0.0027657184860458983
2021-08-27,0.009566729844390665,0.006780662770682788
2021-08-30,0.00268919458942829,0.0026059910705340528
2021-08-31,0.0006711702010697707,-0.006830107209444769
2021-09-01,0.004113070000689056,0.0004030468840516832
2021-09-02,0.0027644163103630603,0.004356096506857199
2021-09-03,0.0022820002224248626,-0.00913616911431081
2021-09-07,-0.0015208031017994728,-0.008471468521160652
2021-09-08,-0.005340952770050755,0.006782906353262064
2021-09-09,-0.002681211780320325,0.012027751796707342
2021-09-10,-0.005866253364386509,-0.008855601585000983
2021-09-13,0.0036583968532291067,0.0060464353811173766
2021-09-14,-0.005975874334882114,0.01205032747920498
2021-09-15,0.005975874334882114,-0.003513535882801122
2021-09-16,-0.0025979966024758383,-0.0045928289114804954
2021-09-17,-0.009973442767932994,-0.004815104779622104
2021-09-20,-0.01777087850176695,0.012325723775089337
2021-09-21,0.0023746473401633494,-0.0008612161854255618
2021-09-22,0.00914865740029569,0.005946851926928787
2021-09-23,0.010907734889609166,-0.022856185672099016
2021-09-24,-0.0028129503278337964,-0.009821577425474182
2021-09-27,-0.0010690570427795976,-0.0036825501734307764
2021-09-28,-0.019936813939959386,-0.015699550207062707
2021-09-29,-0.0016877459605231238,0.001733523343304455
2021-09-30,-0.00717993939531425,-0.00013849520855124808
2021-10-01,0.00837162519346979,0.007111561932570787
2021-10-04,-0.01238287742596178,-0.0025488965933169183
2021-10-05,0.008604361605319077,-0.009703388502228627
2021-10-06,0.0007966723436050316,0.005625583854833138
2021-10-07,0.010890103588876876,-0.010512816453615237
2021-10-08,-0.0010836966069982523,-0.00702348698190125
2021-10-11,-0.0059317869203878715,-0.002540584279175029
2021-10-12,-0.0012898474141769256,0.016955482999603255
2021-10-13,0.007517365954975652,0.009679236950709935
2021-10-14,0.012826313120768873,0.0037085994202659123
2021-10-15,0.008138755760785266,-0.005843790256653492
2021-10-18,0.0005788654230389767,0.0046777819474188576
2021-10-19,0.008450998576680746,-0.013890619254703473
2021-10-20,0.002960112575480345,-0.00677306814016454
2021-10-21,0.0001907166806942584,-0.0011917571107744607
2021-10-22,9.534470226135738e-05,0.01095275737581236
2021-10-25,0.0034255717238904637,-0.0015275743435445577
2021-10-26,-0.0005701022561446223,0.00823507232504106
2021-10-27,-0.004954718466690267,0.018030807327540366
2021-10-28,0.008654731170948615,-0.003390063463511339
2021-10-29,-0.0027499986130878895,0.003051553150459796
2021-11-01,0.005020126996808649,-0.008499694045079664
2021-11-02,0.0005667818097663258,0.004428814510433199
2021-11-03,0.006400627032695283,-0.010387498543550144
2021-11-04,0.0021556381954024317,0.010455548209043819
2021-11-05,0.001964169271674976,0.0148450558859059
2021-11-08,0.001867108268613471,-0.0018771711896174992
2021-11-09,-0.002521402790444327,0.012934391738804507
2021-11-10,-0.009110978254202706,-0.018452253264943153
2021-11-11,0.003297054143708067,-0.00148559164430484
2021-11-12,0.0069353404364482785,-0.0044021194780068384
2021-11-15,-0.0005605153181180711,-0.012636390396759012
2021-11-16,0.002053783536156928,-0.002546511041626509
2021-11-17,-0.0028016739154290704,0.007893742576144724
2021-11-18,0.00028050661161493906,0.0037533948363925873
2021-11-19,-0.0035590301854249162,0.010502539613710837
2021-11-22,-0.006022974887173405,-0.011797584242439818
2021-11-23,-0.00028320772842249653,-0.014564664940452943
2021-11-24,0.0003775444774163361,0.01592788901584896
2021-11-26,-0.024652444759762027,0.024954995194709007
2021-11-29,0.008956580115357937,-0.008070688666175663
2021-11-30,-0.013708157473788063,0.015087780717069954
2021-12-01,-0.011142715394700353,0.004935357091649273
2021-12-02,0.014345220309651907,0.0012464491032169178
2021-12-03,-0.008562835715023809,0.011861500482709175
2021-12-06,0.010015142947106703,-0.013830283486179873
2021-12-07,0.0214403108831549,-0.008112670190410398
2021-12-08,0.0028369101934870855,-0.017435897910047515
2021-12-09,-0.007963674728431513,0.005577796319051309
2021-12-10,0.005410803545552234,-0.0024154641919915676
2021-12-13,-0.019694686178936216,0.014670821691534108
2021-12-14,-0.00542161802053176,-0.002386007341570462
2021-12-15,0.012349397278099694,-0.009668333109188687
2021-12-16,-0.0048058531136332405,-0.0007372942495367241
2021-12-17,-0.009876186825704458,0.011267928896843138
2021-12-20,-0.009483314878055538,-0.007520115880259581
2021-12-21,0.016174921631877837,-0.003814829523080654
2021-12-22,0.00933193768748275,0.004616180889847499
2021-12-23,0.006395269950794535,-0.008714964330740038
2021-12-27,0.010882544439974495,0.002420987055177015
2021-12-28,-0.0010358361552160744,-0.003970874419238157
2021-12-29,9.423087469695446e-05,-0.010984617937240593
2021-12-30,-0.0018859466134539815,0.008351175674415678
2021-12-31,-0.0016058018127376172,0.001958922228025628
2022-01-03,0.005280019540634839,-0.02660076374839715
2022-01-04,-0.0008466658339241206,-0.0041667150805544395
2022-01-05,-0.016416399269735038,-0.00544275150450968
2022-01-06,-0.002107017268642153,0.002585481529947309
2022-01-07,-0.00019181390686195954,-0.007214171181595397
2022-01-10,-0.002880972119301717,0.0024573053367253905
2022-01-11,0.011854802664111652,0.006639413244692527
2022-01-12,0.0060640642913929454,-0.0038385297994389944
2022-01-13,-0.013504704988401173,0.00884132810088989
2022-01-14,0.0002871933270514049,-0.01522476951937346
2022-01-18,-0.0174773677297706,-0.014174581146928489
2022-01-19,-0.006057690558519013,0.006899776097065491
2022-01-20,-0.00787098766958394,0.0061481772916582855
2022-01-21,-0.017135319316643915,0.011836132142395428
2022-01-24,-0.0016089709316249312,-0.00824954291894553
2022-01-25,-0.010115400774723504,-0.0016158764819813598
2022-01-26,-0.004994128051972524,-0.01216767426477361
2022-01-27,-0.00512191230295489,0.01819643841443508
2022-01-28,0.015894349221548865,0.0003494151224172626
2022-01-31,0.02041092268609468,-0.005183574804227931
2022-02-01,0.007695369216714099,-0.004716478895669063
2022-02-02,0.00636790318386371,0.0033812072973589125
2022-02-03,-0.019326168910072994,-0.00783653723888822
2022-02-04,0.004470249774119139,-0.014852125196549437
