ACWI,SCZ,SPY,XLK,VWO
-0.0322005504962633,0,-0.0499133730395753,-0.0469081739513539,0.00450890606522503
-0.0178771545696774,-0.00520294514411024,-0.0259007554583413,-0.0143846316900467,-0.0214364088675381
0.0782145587583765,0.0823273452668678,0.0867309943625374,0.0975030078919756,0.0611266638260637
0.0270354909872346,0.0281841891703643,0.0148592336190374,-0.001289304876261,0.0322117659128147
0.0513429992385444,0.054534217809993,0.0567486987697192,0.0600855894693106,0.0395772683304845
-0.0297099090472459,-0.0182999900397647,-0.0302382599913109,-0.0462481590430066,-0.0555534571609413
0.0218097258697814,0.00740490340600664,0.0319595253458065,0.0412545912095919,0.0144798773573629
-0.00748353493966025,0.00223319180092574,-0.0150175865941238,-0.0188580030911778,0.00478040500122834
-0.0469538919548107,-0.0451719895777405,-0.0460490414887795,-0.048827514439866,-0.0361137296257317
0.0199011665932227,0.0139052598364096,0.0228131825524169,0.0231172027963282,0.0289345823815896
-0.015055290127223,-0.0325136663451073,-0.0145596722536618,-0.015568008838625,-0.0194005238671755
0.0598496331770493,0.0516617356809896,0.0650067374854304,0.0818762551180789,0.0481048885538007
0.00109846533603708,0.0174578913251016,0.00101896095997489,-0.00900096118863836,0.00581737439948116
0.0238660748596091,0.0182483203786425,0.0330172948385927,0.02652868823166,0.0115341971440643
0.0144433818495244,0.0287758765497395,0.0151027383769158,0.000234729938732414,-0.00172170408768713
-0.00803215312296235,-0.0095715024149321,-0.00917208781678802,0.00222759275518758,0.00372656493361312
0.0253901174478841,0.0152706554252684,0.0290663225822359,0.0410702572053623,0.0198306991526822
-0.0252379358442099,-0.0368744332070747,-0.0214770915029217,-0.0220463752018771,-0.0224091320614308
0.00425078471586104,0.00977951400009447,0.00481269578035359,0.0121061047741522,0.0057208610623003
0.0269033626292146,0.0207604545023945,0.0266569616898131,0.0131945055844565,0.0161270909328932
-0.0147072083306403,-0.0100053501441124,-0.0177750248160562,-0.0161503343570582,-0.00732403657666847
-0.0311599509951792,-0.0172641976536174,-0.0308337633906497,-0.0428022100070793,-0.0280981663228128
0.0231965886979433,0.013835136398276,0.0219518265168928,0.0377799138855659,0.0255503898419236
-0.00105651951108765,0.0059931423385664,-7.17314540876757E-05,-0.00688943445030699,-0.00397613114834972
0.0102164393893824,0.0129335121738299,0.013842458314099,0.0209789515560832,-0.00142387144621559
0.0161616141760561,0.0113113293035929,0.0143154848169935,0.00853844251079661,0.0186340751964207
0.000147101057513588,0.0101545103613638,-0.00460902666348595,-0.0134018838594825,0.00251432322418754
0.0261263483136771,0.0266519967123426,0.0258416992758646,0.0402232070851287,0.0267049923342775
-0.0155937580503513,-0.0139495325619103,-0.00935428177285314,-0.00447521376925941,-0.0175395893580506
-0.0266918079128393,-0.0209841167052089,-0.0268301619925877,-0.0278427620443349,-0.03402547074095
0.00328250950969,0.00249175267965063,0.00275442916374047,0.0131860250345133,0.0125073386441708
0.0069769634404615,0.00124347287719306,0.00919690234313197,0.013671633601402,0.00450958602103357
-0.00533968370656357,-0.00519158068420245,-0.00680180181100809,0.00774477926681261,-0.00253414606406865
0.0131493277015533,0.0187692396925159,0.0119945931930063,0.0148838475028601,0.00646340695582959
0.0164499653461805,0.0190251122717151,0.0164107999498642,0.0145599585706711,0.0221615504319996
0.00101016954719579,0.00240286320261296,0.000205140898395406,0.00662502948651156,-0.00494371525777027
-0.0170198031159217,-0.0181640017046352,-0.0201328914127066,-0.0208638879386411,-0.0030332468369525
-0.0132921981762806,-0.00633361113111386,-0.0178441293009017,-0.0173804836429365,-0.00304247542300251
0.00622498173415753,-0.0107151334365962,0.0118962698955176,0.0126604315882126,0.00304247542300251
0.000886096046826879,0.00310265453802927,0.00458643275255799,0.00504104910107461,-0.0125053951254017
0.0333897046352503,0.0366995349547712,0.0300050077334415,0.0242045413035576,0.0370565881512759
-0.0101887811240324,-0.00819594494013431,-0.0103242948947333,-0.0036616504112672,-0.0100203660476215
0.0165930861152326,0.0204635887786502,0.0168453346761304,0.0216689448571801,0.0124426563162499
-0.00883441360609449,-0.00651078594378785,-0.00692788564106195,-0.0140469218865569,-0.0102676142716098
-0.00114566572687203,0,0.00189726832778003,0.00363389777565004,-0.0191944685391285
0.0185965692007928,0.0338619214315172,0.0122452724269806,-0.00103689842912225,0.0219066610619652
0.0124398754590525,0.00629476252786843,0.0147693971454057,0.005689800138172,0.00108286196326901
0.000833173994418957,0.00606636352941159,-0.00184665364462422,-0.00196192369205317,-0.0065146230068831
0.00235666795023359,0.00339623543758982,0.00444600868881828,0.0125309899066286,0.0172790307018365
0.0126583716243838,0.0221672230079482,0.00403358796539788,-0.000306250614777959,0.0224966078007212
0.0108785821509754,0.0115396660342442,0.0082460545315195,0.00934964285096918,0.0230251904678873
0.0162321499761928,0.0173320658412814,0.0132204751473095,0.00775858243623251,0.0192509021307474
-0.00547074102824663,-0.00340652284613885,-0.00263016911772951,-0.00826450699016146,-0.0126232424060788
0.0226214969815413,0.0153273469509534,0.0253066024927984,0.025972952237038,0.0228566985397727
0.0115743463716482,0.0116055432658495,0.0120150099724077,0.0050164321224262,0.00791494837933016
-0.00883113110516387,-0.0131986076128694,-0.00748463434242375,0.00469855364832217,-0.00543482620334901
-0.00274321526648436,-0.00639775787032715,-0.00559562728895102,0.0165613108426577,0.0049419612894468
-0.0578895860881392,-0.0594998627962924,-0.0593774079486078,-0.0590530139066612,-0.0523706284024139
0.014311526601654,0.0185590047262063,0.0119045294695503,0.0128577246199288,0.0225998590405321
-0.0016409513435951,-0.00334884601669927,0.00929233671377894,0.00961063612778634,-0.00407124844156526
0.0164238384240578,0.0120405551790355,0.0190647985233268,0.0210969904442697,0.00381722593275891
-0.000538660347410236,0.00550863000770763,-0.00416249777508959,-0.000195163634384876,0.00910248047917861
-0.00121297054107483,-0.00385284542947417,0.000384945201461484,0.00447819183052634,0.000251721055231968
-0.00568027163056506,-0.00700982507270487,-0.0101222103506053,-0.00692043409573984,0.00175989214848205
0.00998655858278319,0.0114118472536817,0.0063946878036365,0.0159133906196454,0.00650974552362982
0.00468884872676867,0.00347131871896345,0.0045931078389243,0.00719393078793296,0.00993307201894789
-0.0238042368905207,-0.0228750364570023,-0.0258396940811991,-0.0228139491488344,-0.0151876589539039
0.0106195526487181,0.00836204367957949,0.0106634850315155,0.0127279366797355,0.00425581241274387
-0.0195560786240341,-0.0137882131759208,-0.0240380964593392,-0.019891460137762,-0.0120634675866165
0.0113972286634079,0.00729042199858743,0.0145906008130829,0.0108723397941439,0.00655249658519885
0.00653245872149277,-0.00130462596860248,0.0127281965214427,0.0177661942718537,-0.00503654446550472
0.00743290712188749,0.00539387374543576,0.00698039207033574,0.00162568333292956,0.01329170111977
0.00924756923446957,0.00462663915350703,0.00549185474291836,0.00581141043984079,0.0233914584462003
0.0190280904280904,0.0155723305886704,0.0153193207441511,0.0173279031004636,0.0431070748934208
-0.0117175900386819,-0.0124383621094442,-0.0103673521296335,-0.0105116195907558,-0.0159777901691576
0.0102767539967283,0.00751814000916884,0.00761954898883488,0.0161905493914398,0.0264125966944122
-0.00617977403957326,-0.0126852043052819,-0.00570918767167594,0.00361395367474859,0.000691861993526555
0.00801318718448663,0.00920816832324345,0.0101587703685979,-0.000277522356729065,-0.00693963522924701
-0.00880481617250961,-0.00846836958868646,-0.00869666955765425,-0.0209432253873327,-0.00488663909710629
0.0123311915098103,0.0117626680874552,0.0128757680954665,0.0114609169548698,0.00046642860349122
0.00985999368227741,0.0109032932115705,0.00914528772441248,0.00540291802725967,0.000932205046990209
-0.0060861467241482,-0.00416560153739543,-0.00329888738868078,-0.0124329888528596,-0.0143111090062567
0.003500869344923,0.00434628865009401,0.00289487575637537,0.00487947176214743,0.00447952254775608
0.00876294634671382,0.00684319370335373,0.00804909945682741,0.0252335190134509,0.0140157000303951
0.00307453303357175,0.00750938924236788,0.00212527584729738,-0.0100908891393772,0.00739545065652614
0.00319264684732445,0.00479788498512335,0.0056759187149833,0.00798941522259256,-0.00345984724013348
-0.0103813497898964,-0.00711622879243468,-0.0120034497627373,-0.0263197842274483,-0.00672303678205921
-0.00594392582697001,-0.00375636053995532,-0.00646121340780148,-0.0121877926724023,-0.0025620278794305
0.0110839255531632,0.0129975933787847,0.00726597301845189,0.015656300946814,0.0138955100529152
-0.00681629284389462,-0.00549886190194471,-0.0063625899287425,-0.0117665027036384,-0.0108684439542572
0.0118026487394145,0.00920687177107027,0.01222371016312,0.0143833152183683,0.0175160538905845
-0.00652554448308695,-0.0102747019618903,-0.00357430492725275,0.00558451266869398,-0.0117202799357905
-0.00295691360760841,-0.0197812323443554,0.00787114393211486,0.02466094139782,-0.00579577395479403
0.0105021420653717,0.0171066915982907,0.00692810614678052,0.0243325467424365,0.00764339185832208
0.00521004626910404,0.00835636882563584,0.00385517363535381,0.00255969874038264,0.0112425565780745
0.00682080327839163,0.00986620707655384,0.00619174651583432,0.00369554457809862,0.01021452406561
0.0035184601873528,0.00315071679880852,0.00666229375687699,0.0139545128199181,0.00135412735686513
-0.0045260399894369,-0.00280013910262422,0.000717658138570165,-0.0150090186064435,-0.0205065636173134
0.00251695263187823,0.00192588339479194,0.0029844531601988,-0.00281739665509217,-0.00023019043859307
-0.00352554867505006,0.00401507666114043,-0.00828892802277448,-0.0181499729399022,-0.00369088875754109
0.0156438960247209,0.0162436371462924,0.013846051698275,0.0224609415590074,0.012174235147659
-0.00211322310713857,-0.00343408242230225,-0.00180941179501115,0.000438806534979186,-0.00388878834696227
-0.00224243652145528,-0.00344591599351318,2.97171193004431E-05,-0.00070226330432277,0.00137419991399845
0.00720770887573252,0.00927683897457321,0.00317156938462926,0.00665153990422063,0.0107001869827705
0.00111374725392732,0.00324368411455556,0.00215804079486848,0.00374385798743493,0.0036166370397952
-0.00545697504713782,-0.00890258652331522,-0.0041724167493733,-0.00121738614729328,-0.0115739023809671
0.000994334462304458,0.00240466255881344,0.00310872858550226,0.0132246085116847,-0.00274292164159862
0.00161386519194462,-0.00378139363523111,0.00354111615823793,0.0126281827250958,0.00638839942417269
0.0106108408008181,0.0109608803533838,0.0100821555039001,0.00861125318303913,0.00995705491322019
0.0039196483581696,0,0.00349319659627412,0.00503102254000609,0.00918979569574097
0.00815732473079489,0.00966190591364047,0.00997568507645585,0.0201207396533132,0.000892081133897715
-0.0030360093305255,-0.0089808073714055,0.00218416311780434,0.000819391036475992,-0.00581271788427262
0.00763312913868131,0.00847462699097257,0.0064386197347801,0.0087259051052655,0.0120349330546015
-0.0060532873607464,-0.00236565485327223,-0.00362911439320346,0.00316160434434121,-0.0212702698024034
0.0085847707148643,0.00169030591933872,0.00937451417408486,0.0189214379635363,0.0199402417237851
0.0113726559957215,0.00924608165646035,0.0143603931176255,0.00885587432705925,-0.00266554456718682
-0.0309465672248574,-0.0247344324677607,-0.0350204246264445,-0.0586830520397941,-0.0177274010685617
-0.00492301174572152,0.00291174279499895,-0.00819821800310105,-0.0140391372578152,-0.00181278132304685
-0.023721480229125,-0.00824321223258373,-0.0277031415589928,-0.0462620725729135,-0.0187734380146418
0.019393731854481,0.0114874501156574,0.0195549086736326,0.0321088509923904,0.0128589913909725
-0.0148557106789848,-0.011142680404201,-0.0175161635898977,-0.0228417351246746,-0.0151727890545996
0.00364071591750559,0.00994865561715219,0.000508968966896006,-0.00767235778294495,0.00738529805145705
0.0122058523254731,0.00934346794284746,0.0130852814799498,0.0207638344744518,0.0164199219256864
0.00666258998355485,0.00774804436543075,0.00503964039199278,0.00983613948089435,0.0112461826393253
-0.00270904270078542,0.00451997862737663,-0.00397651759581397,-0.0155753175132203,-0.00358503297752044
-0.00544010745956047,0.00599503235868415,-0.00883416936164849,-0.00831912456509087,-0.00179730481871232
-0.00946696297743621,-0.00666332144913984,-0.0155744495064667,-0.0173855634539342,-0.00790166179666052
-0.0138628362778634,-0.0238489723895778,-0.0111919683588182,0.00606603368814795,-0.0180678921658046
0.00468438046348041,-0.00154169345980382,0.0101328681366271,0.0157066561727142,-0.00880861181647852
-0.0187421979577653,-0.0118998116145548,-0.0234640994724229,-0.0316639533607077,-0.0157225340635421
0.000514679847470667,-0.00277970729534704,0.00266191797404147,0.00558706608222614,-0.00284223151630592
0.0108745203355225,0.00866106235136321,0.0160376646190237,0.0236224788338379,-0.000237179964825529
0.0157801678546718,0.0169307451145118,0.0164729222568054,0.0189521473300207,0.00991505202223797
-0.00351316283568615,-0.00101800776941197,-0.00546090930698728,-0.00336424194280749,-0.000469935582300796
0.00451468812978551,0.00135711352498635,0.0075533719259937,0.00834659227547352,0.0160861944995014
0.00747944765170594,0.00961626440468244,0.00639947958781217,0.0104847175475919,0.00874970469819658
-0.00760451186661459,-0.00420628186798311,-0.00953981770996037,-0.025680956369353,-0.0110651094738077
0.016383631174846,0.0170515737982244,0.0175776894340878,0.0216875679797015,0.0128974927472614
-0.0107681308471905,-0.00782101018244941,-0.0143179818486381,-0.0156159304298846,0.00297043664689189
0.0135955434393358,0.0059960307034439,0.0172569129339131,0.0181667612509964,0.00931083894710083
0.00806953461540427,0.00695018794463831,0.00882346851617921,0.0051666620480546,0.00743158495724705
0.0084879488359233,0.00919247071565899,0.00889051307911437,0.01517528627594,0.00693130490244709
0.011644105119033,0.00570263825040929,0.0159595727617594,0.0269265881050664,0.00975614441220651
-0.00670577946042705,-0.0135766870438401,-0.00654747215197382,-0.006419401432181,-0.00442284590896991
-0.00481756337486949,0.000493929029476981,-0.00630323897299689,-0.00531286990562307,-0.00444249440936551
-0.00520488128297636,-0.012089234581584,-0.00123662406024128,-0.00451760945076707,-0.00804646266972409
0.0006065565587976,0,-0.000604474615033546,-0.00288551639592516,0.00403136714005736
-0.00987268152666054,-0.00350495362171532,-0.0153201854349758,-0.0184989958356425,-0.00313416876451766
0.00476568866796878,0.00350495362171532,0.00399771491407996,0.00344231089496372,0.0100391423054673
-0.00244107221786383,0.00282835510467283,-0.0018947226418673,-0.0015098166690608,0.00199579074913414
0.00317221483365149,0.000166162244441992,0.00547030309108099,-0.00471180985975828,0.000221555790673733
0.00425462388733155,0.00265427902331439,0.00338943082821075,-0.00109697704976508,0.00464035921645722
-0.0170044998021339,-0.0216034678587,-0.0186527993787813,-0.021937627133445,-0.0130923903975586
-0.00333689081065014,-0.0069651152047232,-0.00345335683682357,0.00499307341079014,0.00356744739665826
-0.0324597864975855,-0.0323977909374609,-0.0347766890949757,-0.0433476779891864,-0.0252435967019924
0.00789715936882285,0.00474309984222554,0.0101121940214579,0.0165425381216462,0.0104451239119916
-0.00866468607912729,-0.00192966656299909,-0.0104796009911299,-0.0223886807589508,-0.0104451239119916
0.0109457706510971,0.00490452513249995,0.0111460895885367,0.0025225128627735,0.0127014081455767
0.018187983037774,0.0241683007716746,0.0175018696044109,0.0174817072706217,0.00270094122687992
0.0209110275527831,0.00950605630721135,0.0221031400229919,0.0381659639535528,0.0316362295916433
0.0201247757985001,0.0253558285607731,0.0193150278098573,0.0305911262732774,0.0168434688754586
0.00131148287473248,0.00213905583710705,-0.000228402550857432,0.00354303752357765,0.00363360813384084
0.014431303297779,0.0285177838318793,0.0124873738921005,-0.00726439456140948,0.00743976836304139
-0.000822413174989656,-0.00159869698863435,-0.00146765199698251,-0.018817197978966,-0.0112875779388797
0.00831044840299899,0.00574348433676253,0.0074010969499172,0.0234461134198343,0.00427444051493975
-0.0108996132899675,-0.0140982961051837,-0.0097482654784562,-0.00894639681542309,-0.00749224253884329
0.0133444492868753,0.017750535827358,0.0137495373409449,0.00845142701058954,0.0125975860528262
0.0122502118278431,0.0135392591538084,0.0124052852532222,0.00960721598677949,0.0116022655587833
-0.00241503296336632,-0.00438807468468294,-0.00539282049360157,-0.0055724170312601,-0.00146919313134708
-0.00844077072932326,-0.002358641124931,-0.0121078236707506,-0.0107403795340648,-0.0033662948915012
0.00509608250472482,0.00502513138622707,0.0042013338137652,0.00802487219239279,0.00252576289414597
-0.00242899997155988,0.00686856634719391,-0.00687137159002393,-0.0103533454215379,0.0069132322434875
0.00369899509768601,0.00264116015550631,0.00597654649651425,-0.000249792074173527,-0.000208834662724922
0.0147743732585974,0.0120298552366211,0.0159852707934567,0.013811559388869,0.0132754366538932
-0.00102367451302321,-0.0046097660505664,-0.0015429483273417,0.00213326413319415,-0.00454353127059104
0.00612664607451663,0.00767110232533508,0.00278113362485666,0.00531330395771956,0.0092716631970875
-0.0122910594468859,-0.0171102534197418,-0.00443696274395045,0.00666289676639664,-0.0249181694925462
0.0140991289831867,0.025329491612629,0.0108780094967873,0.0127143757972625,0.0206020783253269
0.00203023197962171,-0.00303635546593206,0.00210155379216026,-0.00152038449468694,-0.000412040759277144
0.00168873132832559,0.00681879428039522,-0.000272689378408408,-0.000640886266277896,0.00984218641047363
0.00873562248299464,0.00602232343996789,0.00858072342131688,0.00996699229655107,0.00671078951977044
-0.00234439496362615,-0.0102595993248755,-0.00205702771836336,0.00285216963172541,0
0.00345883255396284,0.0024234491049917,0.00292188903486679,0.00323839020975036,0.00283342407900733
-0.00704185833217252,0.00151169307066201,-0.00900933405542226,-0.0193485104007749,-0.0117911105879047
0.00268845084678926,-0.00196563542108308,-0.000327149364656165,0.00144613433194074,0.0134066567857132
-0.0025762626806749,-0.00227292359852349,-0.00117327597344019,-0.002089484857283,-0.00668089999896715
-0.0107122246994003,0.00136442023860983,-0.00448721380594996,0.00361371156341139,-0.00366301401458857
0.0126170733196691,0.0130936496462262,0.0134288505622822,0.0165358868847889,0.00933446501470892
0.00245976437414175,0.00328409352813441,0.00156812263718642,0.0067578490399649,0.00543863694572666
0.00712142066167143,0.00934524155301286,0.00557638544858019,0.00787862033351683,0.00800327460241146
-0.00455636349002386,-0.00429091289551753,-0.00825447116033828,-0.00350260683902004,-0.00299374591920731
-0.00636908909409861,-0.0107335735483591,-0.00358191895933579,-0.00132640106623949,-0.0195787342782765
-0.00168285818257807,-0.00315243193113535,-0.00168683249840829,0.00862912488536605,-0.00736502106776227
0.00470490165744408,0.0140341929937566,0.000898237947576597,-0.007614610939223,0.01021459325051
0.0012284915952181,0.00488061076009938,0.00388284740939415,0.00660779666007993,-0.00570736561576313
0.00656401064384404,0.00426943480747433,0.00855413117171811,0.0112491108684045,0.002042114048872
0.00199402197745613,0.00819313392380927,-0.00190961145666169,-0.00476162776897748,0.0107538579403608
0.00331458755211678,0.00160152344431896,0.0014257821834267,-0.000538960214647943,0.013829310190284
0.00066156752857971,-0.00568969949925613,0.00506795743521149,0.00146240116071006,-0.00259095441704726
-0.00552670792462084,0.00219220442271162,-0.0137075038567067,-0.0164395971213045,0.00457939158644782
0.0102553723544343,0.0134853098924479,0.00686371943944231,0.00646843396717767,0.0229759382539165
0.0055796011691891,0.0124527870664863,0.00596071278641208,-0.0173957811697836,-0.00955820930632756
0.0104190116727469,-0.00256374300434281,0.0147482068789344,0.0265974890072176,0.00780944454206178
0.00881441450106646,0.00724684531115472,0.00568154407760879,0.00644467752683653,0.0200237907588479
-0.00881441450106646,-0.0165599222574775,-0.0067636478200539,-0.00829371889824593,-0.0116960517399942
0.00355655062828664,0.00702861478751249,0.000211196824822402,-0.00479242735738694,0.0109332577179799
0.000645355886925714,-0.00114419110237041,0.00268935917876068,0.00633359123858135,0.00323782753791457
0.00150407620635029,0.00414139720805462,-0.00350812648567533,-0.00881607553630825,0.00983925542380826
-0.0105764352889635,-0.0158003644871183,-0.00731937932641102,-0.0103062069750228,-0.0115520763289449
0.0092873305193466,0.00951021069227576,0.00782129436932788,0.012943679051074,0.0179334821473667
0.0123920360958811,0.010840136105541,0.013743811934587,0.0196385380694322,0.0172498071010723
0.000212278587893522,0.00141761404845031,0.000911240565867999,0.012831310286848,0.000183843367091541
-0.00468138371075533,-0.00625261122866494,-0.00354569502822155,-0.00383210079610663,-0.00719625564883408
0.00330056398117851,-0.00485859728997617,0.00393606338494568,0.00832182778015511,0.00498754994596951
-0.00308725333075,0.00314647322612771,-0.00156215003623306,0.000671689673204412,-0.0062846815023696
-0.0249378444319079,-0.0247211592228247,-0.0247440868321585,-0.0190567947649001,-0.0257315147034563
0.00838187707023685,0.0125092629068968,0.00856342976865054,0.00409800451994968,0.00474519241879756
-0.0198156085161054,-0.0158815022088445,-0.0202226964732386,-0.0238352915227402,-0.0216297273437651
0.0168845242035891,0.0122611956133811,0.0165084909802804,0.0247437728673043,0.0250323828003807
0.0126399148203564,0.0151180335845513,0.014041184037211,0.0134532357254713,0.0155418914486241
0.00171614365298822,0.00185591101506333,0.000786005576085103,-0.00343996338978592,0.00370921720998085
0.00683543629522276,0.00213723131782295,0.0113016053429682,0.0158302114340456,0.00147980080921339
0.00573129280984119,0.0106180650351915,0.00392813278237636,-0.00221442321438214,0.0073665440215489
0.00748592355451105,0.00771548224608765,0.00719598671003663,0.0104389546202928,0.00512443988199651
0.00199383501759165,0.00487916351708329,-0.000666042758298957,-0.00117081571856925,0.0110739194746525
0.00020968838799007,-0.00543830411242219,-0.000435747525662222,-0.00146539404390378,0.00216409343902502
0.00491394777352472,0.00696672768133144,0.00161376307909933,0.0109386341666555,0.0103943917757849
0.00478618226958272,0.00526250885774804,0.00492762388112045,0.00513613059450169,0.00178123444331746
0.00186664278743365,0.00550967665504309,-0.000866376731164742,-0.00325224841418681,0.00284343272321319
-0.00197039019948431,-0.00910733010765075,0.000229458399071625,-0.00887085895365924,0.0024814476426176
-0.00697953924297146,-0.0107310155480587,-0.00426508645142576,-0.00490536674545972,-0.013006924699166
0.00177553092828653,0.006006867091088,-0.0017675379341604,-0.00146894588294888,0.00536583388280931
-0.0103845848793425,-0.000836076231029104,-0.00772144986129231,-0.022297467299782,-0.0287724564273075
0.000737890143823528,-0.000139325388820666,0.00121364254227441,-0.002784861483903,0.00567502774505346
0.00567340547196338,0.00763833189757701,0.0109590560642223,0.0151842106731683,-0.00640966349832928
-0.0223538169118527,-0.0191359298751213,-0.0243908299509812,-0.0355899190943054,-0.0219176734633311
-0.00893193141247117,-0.0100632514009433,-0.00516594074743448,0.0052936748342578,-0.0143750973484398
0.0227634433458253,0.0194674633589838,0.0239510671220344,0.0317055926791277,0.0270642077667795
-0.00646634591401352,-0.00462091176965451,-0.00783382361774354,-0.0159907724938444,-0.00950174160263595
-0.0110143741536692,-0.00548871109794913,-0.0133342122825386,-0.0254800299941618,-0.000749009419208413
-0.0144043411539876,-0.0109260297872504,-0.0124520182777861,-0.0223464307521226,-0.0217791303022046
0.0139741312557167,0.00242259897876629,0.0182294120411317,0.018708223932304,0.0070590570507334
-0.00886013037139044,-0.00370743519296735,-0.00499120039735157,-0.0244929045054532,-0.0263908017189092
0.0168957444823441,0.0162951039324453,0.0141765489966978,0.0334484470507377,0.0214356110016709
0.00447187901458523,0.00406762476065836,0.00620529353759025,-0.00400465901830227,-0.00172100917240003
